trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,52.33,0.5,0,0
1,0,1,1,55.23,0.5,1,0
2,0,2,1,62.96,0.55,1,0
3,0,3,0,44.15,0.0,0,0
4,0,4,1,59.68,0.56,1,0
5,0,5,1,60.5,0.57,1,0
6,0,6,1,57.72,0.58,1,0
7,0,7,1,63.47,0.59,1,0
8,0,8,1,61.05,0.6,1,0
9,0,9,1,45.77,0.61,1,0
10,0,10,0,50.75,0.45,0,0
11,0,11,0,37.99,0.45,0,0
12,0,12,0,34.57,0.44,0,0
13,0,13,1,58.65,0.5,1,0
14,0,14,1,69.5,0.51,1,0
15,0,15,0,56.35,0.49,0,0
16,0,16,0,32.07,0.48,0,0
17,0,17,1,65.67,0.55,1,0
18,0,18,0,36.19,0.5,0,0
19,0,19,0,27.33,0.49,0,0
20,0,20,1,56.37,0.55,0,0
21,1,0,1,41.21,0.56,0,0
22,1,1,0,62.91,0.49,1,0
23,1,2,0,74.32,0.48,1,0
24,1,3,0,65.59,0.6,1,0
25,1,4,0,59.79,0.65,1,0
26,1,5,0,61.65,0.66,1,0
27,1,6,0,62.81,0.67,1,0
28,1,7,0,68.97,0.75,1,0
29,1,8,0,64.96,0.76,1,0
30,1,9,1,35.74,0.0,0,0
31,1,10,0,71.45,0.77,1,0
32,1,11,0,55.64,0.77,1,0
33,1,12,0,79.04,0.78,1,0
34,1,13,0,49.66,0.78,1,0
35,1,14,0,65.82,0.78,1,0
36,1,15,0,60.28,0.78,1,0
37,1,16,0,62.25,0.78,1,0
38,1,17,0,54.03,0.78,1,0
39,1,18,0,52.34,0.78,1,0
40,1,19,0,60.95,0.78,0,0
0,0,0,0,57.65,0.1,1,1
1,0,1,1,41.46,0.3,0,1
2,0,2,1,51.65,0.35,0,1
3,0,3,1,29.5,0.4,0,1
4,0,4,0,62.3,0.55,1,1
5,0,5,0,53.87,0.55,1,1
6,0,6,0,58.93,0.58,1,1
7,0,7,0,46.13,0.6,1,1
8,0,8,0,68.16,0.62,1,1
9,0,9,1,46.78,0.35,0,1
10,0,10,0,79.07,0.65,1,1
11,0,11,1,31.56,0.45,0,1
12,0,12,1,51.4,0.45,0,1
13,0,13,1,36.22,0.45,0,1
14,0,14,1,49.8,0.0,0,1
15,0,15,1,47.71,0.4,0,1
16,0,16,1,53.59,0.45,0,1
17,0,17,1,43.26,0.0,0,1
18,0,18,0,73.56,0.65,1,1
19,0,19,1,35.28,0.0,0,1
20,0,20,1,38.61,0.0,1,1
21,1,0,0,45.28,0.68,0,1
22,1,1,0,44.27,0.65,0,1
23,1,2,0,47.02,0.65,0,1
24,1,3,0,51.19,0.65,0,1
25,1,4,0,40.74,0.68,0,1
26,1,5,0,47.94,0.65,0,1
27,1,6,0,38.22,0.67,0,1
28,1,7,0,47.01,0.65,0,1
29,1,8,1,54.1,0.45,1,1
30,1,9,0,35.7,0.65,0,1
31,1,10,0,55.63,0.65,0,1
32,1,11,0,35.26,0.67,0,1
33,1,12,0,39.66,0.65,0,1
34,1,13,0,39.58,0.65,0,1
35,1,14,0,46.03,0.65,0,1
36,1,15,0,47.54,0.65,0,1
37,1,16,0,35.64,0.63,0,1
38,1,17,0,34.67,0.62,0,1
39,1,18,1,63.25,0.0,1,1
40,1,19,1,54.91,0.0,0,1
0,0,0,1,22.57,0.1,0,2
1,0,1,0,53.15,0.2,1,2
2,0,2,0,67.52,0.25,1,2
3,0,3,0,61.54,0.3,1,2
4,0,4,1,39.94,0.0,0,2
5,0,5,0,68.79,0.35,1,2
6,0,6,0,75.14,0.4,1,2
7,0,7,0,49.31,0.45,1,2
8,0,8,0,56.43,0.46,1,2
9,0,9,1,41.97,0.0,0,2
10,0,10,1,35.47,0.45,0,2
11,0,11,0,55.53,0.47,1,2
12,0,12,0,75.72,0.75,1,2
13,0,13,1,24.24,0.0,0,2
14,0,14,1,33.18,0.0,0,2
15,0,15,0,62.62,0.65,1,2
16,0,16,1,40.93,0.0,0,2
17,0,17,1,24.49,0.0,0,2
18,0,18,1,42.78,0.0,0,2
19,0,19,0,58.6,0.65,1,2
20,0,20,1,30.12,0.0,1,2
21,1,0,0,46.51,0.65,0,2
22,1,1,0,41.81,0.65,0,2
23,1,2,0,38.4,0.65,0,2
24,1,3,0,32.4,0.65,0,2
25,1,4,1,55.28,0.55,1,2
26,1,5,1,52.81,0.55,1,2
27,1,6,1,53.62,0.85,1,2
28,1,7,1,56.73,0.75,1,2
29,1,8,1,55.26,0.99,1,2
30,1,9,1,59.3,0.95,1,2
31,1,10,1,66.12,0.95,1,2
32,1,11,1,50.03,0.95,1,2
33,1,12,1,52.21,0.95,1,2
34,1,13,1,61.66,0.95,1,2
35,1,14,0,30.62,0.65,0,2
36,1,15,1,57.04,0.95,1,2
37,1,16,0,48.62,0.65,0,2
38,1,17,0,35.95,0.65,0,2
39,1,18,1,63.28,0.95,1,2
40,1,19,1,81.99,0.0,0,2
0,0,0,1,64.55,0.5,1,3
1,0,1,0,48.8,0.5,0,3
2,0,2,1,66.2,0.55,1,3
3,0,3,0,44.34,0.55,0,3
4,0,4,1,52.68,0.57,1,3
5,0,5,1,82.05,0.58,1,3
6,0,6,1,84.89,0.6,1,3
7,0,7,1,67.1,0.61,1,3
8,0,8,1,63.62,0.62,1,3
9,0,9,1,58.95,0.63,1,3
10,0,10,0,30.77,0.55,0,3
11,0,11,1,59.04,0.58,1,3
12,0,12,0,46.14,0.55,0,3
13,0,13,0,45.02,0.56,0,3
14,0,14,1,50.45,0.64,1,3
15,0,15,0,28.45,0.57,0,3
16,0,16,1,52.62,0.6,1,3
17,0,17,1,49.76,0.61,1,3
18,0,18,0,44.64,0.55,0,3
19,0,19,0,42.82,0.56,0,3
20,0,20,0,28.69,0.57,1,3
21,1,0,0,59.35,0.58,1,3
22,1,1,0,67.88,0.55,1,3
23,1,2,0,70.09,0.55,1,3
24,1,3,0,55.01,0.55,1,3
25,1,4,0,64.1,0.55,1,3
26,1,5,0,50.38,0.55,1,3
27,1,6,0,57.95,0.56,1,3
28,1,7,0,62.03,0.65,1,3
29,1,8,0,46.25,0.66,1,3
30,1,9,1,43.52,0.67,0,3
31,1,10,0,52.72,0.56,1,3
32,1,11,0,66.63,0.57,1,3
33,1,12,1,43.98,0.65,0,3
34,1,13,0,52.55,0.56,1,3
35,1,14,0,62.15,0.0,1,3
36,1,15,0,46.92,0.55,1,3
37,1,16,0,52.18,0.6,1,3
38,1,17,0,61.63,0.65,1,3
39,1,18,0,45.29,0.55,1,3
40,1,19,0,61.57,0.55,0,3
0,0,0,0,51.32,0.5,1,4
1,0,1,1,31.43,0.5,0,4
2,0,2,1,41.53,0.45,0,4
3,0,3,0,42.25,0.55,1,4
4,0,4,0,51.29,0.57,1,4
5,0,5,0,61.4,0.59,1,4
6,0,6,0,56.33,0.61,1,4
7,0,7,1,46.14,0.55,0,4
8,0,8,0,52.19,0.63,1,4
9,0,9,0,58.57,0.65,1,4
10,0,10,0,39.98,0.63,1,4
11,0,11,1,38.69,0.0,0,4
12,0,12,0,75.92,0.0,1,4
13,0,13,0,59.09,0.65,1,4
14,0,14,0,68.86,0.67,1,4
15,0,15,0,48.93,0.65,1,4
16,0,16,0,68.22,0.65,1,4
17,0,17,0,49.21,0.65,1,4
18,0,18,0,58.97,0.64,1,4
19,0,19,1,32.82,0.55,0,4
20,0,20,1,27.55,0.55,1,4
21,1,0,0,38.73,0.65,0,4
22,1,1,1,62.88,0.55,1,4
23,1,2,0,50.8,0.65,0,4
24,1,3,1,62.92,0.55,1,4
25,1,4,0,46.45,0.65,0,4
26,1,5,0,65.2,0.64,0,4
27,1,6,0,34.65,0.64,0,4
28,1,7,1,65.31,0.55,1,4
