trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,1,72.33,0.99,1,0
1,0,1,1,55.23,0.99,1,0
2,0,2,0,42.96,0.0,0,0
3,0,3,1,64.15,0.99,1,0
4,0,4,1,59.68,0.99,1,0
5,0,5,1,60.5,0.99,1,0
6,0,6,1,57.72,0.99,1,0
7,0,7,1,63.47,0.99,1,0
8,0,8,1,61.05,0.99,1,0
9,0,9,1,45.77,0.99,1,0
10,0,10,1,70.75,0.0,1,0
11,0,11,1,57.99,0.99,1,0
12,0,12,1,54.57,0.99,1,0
13,0,13,1,58.65,0.99,1,0
14,0,14,1,69.5,0.0,1,0
15,0,15,1,76.35,0.99,1,0
16,0,16,1,52.07,0.99,1,0
17,0,17,1,65.67,0.99,1,0
18,0,18,1,56.19,0.99,1,0
19,0,19,1,47.33,0.99,1,0
20,0,20,1,56.37,0.99,0,0
21,1,0,1,41.21,0.99,0,0
22,1,1,1,42.91,0.99,0,0
23,1,2,1,54.32,0.99,0,0
24,1,3,1,45.59,0.99,0,0
25,1,4,1,39.79,0.99,0,0
26,1,5,1,41.65,0.99,0,0
27,1,6,1,42.81,0.99,0,0
28,1,7,1,48.97,0.99,0,0
29,1,8,1,44.96,0.99,0,0
30,1,9,1,35.74,0.99,0,0
31,1,10,1,51.45,0.99,0,0
32,1,11,1,35.64,0.99,0,0
33,1,12,1,59.04,0.99,0,0
34,1,13,1,29.66,0.99,0,0
35,1,14,1,45.82,0.99,0,0
36,1,15,1,40.28,0.99,0,0
37,1,16,1,42.25,0.99,0,0
38,1,17,1,34.03,0.99,0,0
39,1,18,0,52.34,0.0,1,0
40,1,19,0,60.95,0.99,0,0
0,0,0,0,57.65,0.0,1,1
1,0,1,1,41.46,0.99,0,1
2,0,2,1,51.65,0.99,0,1
3,0,3,1,29.5,0.99,0,1
4,0,4,1,42.3,0.99,0,1
5,0,5,1,33.87,0.99,0,1
6,0,6,1,38.93,0.99,0,1
7,0,7,1,26.13,0.99,0,1
8,0,8,1,48.16,0.0,0,1
9,0,9,1,46.78,0.99,0,1
10,0,10,1,59.07,0.99,0,1
11,0,11,1,31.56,0.99,0,1
12,0,12,1,51.4,0.99,0,1
13,0,13,1,36.22,0.99,0,1
14,0,14,1,49.8,0.99,0,1
15,0,15,1,47.71,0.99,0,1
16,0,16,1,53.59,0.99,0,1
17,0,17,1,43.26,0.99,0,1
18,0,18,1,53.56,0.99,0,1
19,0,19,1,35.28,0.99,0,1
20,0,20,1,38.61,0.99,1,1
21,1,0,1,65.28,0.99,1,1
22,1,1,1,64.27,0.99,1,1
23,1,2,1,67.02,0.99,1,1
24,1,3,1,71.19,0.99,1,1
25,1,4,1,60.74,0.99,1,1
26,1,5,1,67.94,0.99,1,1
27,1,6,1,58.22,0.99,1,1
28,1,7,1,67.01,0.99,1,1
29,1,8,1,54.1,0.99,1,1
30,1,9,1,55.7,0.99,1,1
31,1,10,1,75.63,0.99,1,1
32,1,11,0,35.26,0.0,0,1
33,1,12,1,59.66,0.99,1,1
34,1,13,1,59.58,0.99,1,1
35,1,14,1,66.03,0.99,1,1
36,1,15,0,47.54,0.99,0,1
37,1,16,1,55.64,0.99,1,1
38,1,17,1,54.67,0.99,1,1
39,1,18,1,63.25,0.99,1,1
40,1,19,1,54.91,0.99,0,1
0,0,0,1,22.57,0.99,0,2
1,0,1,0,53.15,0.99,1,2
2,0,2,0,67.52,0.99,1,2
3,0,3,0,61.54,0.99,1,2
4,0,4,0,59.94,0.99,1,2
5,0,5,1,48.79,0.0,0,2
6,0,6,0,75.14,0.0,1,2
7,0,7,0,49.31,0.99,1,2
8,0,8,1,36.43,0.0,0,2
9,0,9,0,61.97,0.0,1,2
10,0,10,0,55.47,0.99,1,2
11,0,11,0,55.53,0.99,1,2
12,0,12,0,75.72,0.99,1,2
13,0,13,0,44.24,0.99,1,2
14,0,14,0,53.18,0.99,1,2
15,0,15,0,62.62,0.99,1,2
16,0,16,0,60.93,0.99,1,2
17,0,17,0,44.49,0.99,1,2
18,0,18,0,62.78,0.99,1,2
19,0,19,0,58.6,0.99,1,2
20,0,20,0,50.12,0.99,0,2
21,1,0,0,46.51,0.99,0,2
22,1,1,0,41.81,0.99,0,2
23,1,2,0,38.4,0.99,0,2
24,1,3,0,32.4,0.99,0,2
25,1,4,0,35.28,0.99,0,2
26,1,5,0,32.81,0.99,0,2
27,1,6,0,33.62,0.99,0,2
28,1,7,0,36.73,0.99,0,2
29,1,8,0,35.26,0.99,0,2
30,1,9,0,39.3,0.99,0,2
31,1,10,0,46.12,0.99,0,2
32,1,11,0,30.03,0.99,0,2
33,1,12,0,32.21,0.99,0,2
34,1,13,0,41.66,0.99,0,2
35,1,14,1,50.62,0.99,1,2
36,1,15,0,37.04,0.99,0,2
37,1,16,0,48.62,0.99,0,2
38,1,17,0,35.95,0.99,0,2
39,1,18,0,43.28,0.99,0,2
40,1,19,1,81.99,0.99,0,2
0,0,0,1,64.55,0.0,1,3
1,0,1,1,68.8,0.0,1,3
2,0,2,1,66.2,0.99,1,3
3,0,3,0,44.34,0.99,0,3
4,0,4,1,52.68,0.99,1,3
5,0,5,1,82.05,0.99,1,3
6,0,6,1,84.89,0.99,1,3
7,0,7,0,47.1,0.99,0,3
8,0,8,1,63.62,0.99,1,3
9,0,9,1,58.95,0.99,1,3
10,0,10,1,50.77,0.99,1,3
11,0,11,1,59.04,0.99,1,3
12,0,12,1,66.14,0.99,1,3
13,0,13,1,65.02,0.99,1,3
14,0,14,1,50.45,0.99,1,3
15,0,15,0,28.45,0.0,0,3
16,0,16,1,52.62,0.99,1,3
17,0,17,1,49.76,0.99,1,3
18,0,18,1,64.64,0.99,1,3
19,0,19,1,62.82,0.99,1,3
20,0,20,1,48.69,0.99,0,3
21,1,0,1,39.35,0.99,0,3
22,1,1,1,47.88,0.99,0,3
23,1,2,1,50.09,0.99,0,3
24,1,3,1,35.01,0.99,0,3
25,1,4,1,44.1,0.99,0,3
26,1,5,1,30.38,0.99,0,3
27,1,6,1,37.95,0.99,0,3
28,1,7,1,42.03,0.99,0,3
29,1,8,1,26.25,0.99,0,3
30,1,9,1,43.52,0.99,0,3
31,1,10,1,32.72,0.99,0,3
32,1,11,1,46.63,0.99,0,3
33,1,12,1,43.98,0.99,0,3
34,1,13,1,32.55,0.99,0,3
35,1,14,1,42.15,0.99,0,3
36,1,15,1,26.92,0.99,0,3
37,1,16,1,32.18,0.99,0,3
38,1,17,1,41.63,0.99,0,3
39,1,18,1,25.29,0.99,0,3
40,1,19,1,41.57,0.99,1,3
0,0,0,0,51.32,0.0,1,4
1,0,1,1,31.43,0.99,0,4
2,0,2,1,41.53,0.99,0,4
3,0,3,1,22.25,0.99,0,4
4,0,4,1,31.29,0.99,0,4
5,0,5,1,41.4,0.99,0,4
6,0,6,1,36.33,0.99,0,4
7,0,7,1,46.14,0.99,0,4
8,0,8,1,32.19,0.99,0,4
9,0,9,1,38.57,0.99,0,4
10,0,10,1,19.98,0.99,0,4
11,0,11,1,38.69,0.99,0,4
12,0,12,1,55.92,0.99,0,4
13,0,13,1,39.09,0.99,0,4
14,0,14,1,48.86,0.99,0,4
15,0,15,1,28.93,0.99,0,4
16,0,16,1,48.22,0.99,0,4
17,0,17,1,29.21,0.99,0,4
18,0,18,0,58.97,0.0,1,4
19,0,19,1,32.82,0.99,0,4
20,0,20,1,27.55,0.99,1,4
21,1,0,1,58.73,0.99,1,4
22,1,1,1,62.88,0.99,1,4
23,1,2,1,70.8,0.99,1,4
24,1,3,1,62.92,0.0,1,4
25,1,4,1,66.45,0.99,1,4
26,1,5,1,85.2,0.99,1,4
27,1,6,1,54.65,0.99,1,4
28,1,7,1,65.31,0.99,1,4
29,1,8,1,63.39,0.99,1,4
30,1,9,1,70.87,0.99,1,4
31,1,10,1,54.18,0.99,1,4
32,1,11,1,62.06,0.99,1,4
33,1,12,1,60.48,0.99,1,4
34,1,13,1,70.86,0.99,1,4
35,1,14,1,67.81,0.99,1,4
36,1,15,1,55.03,0.99,1,4
37,1,16,1,47.04,0.99,1,4
38,1,17,1,66.28,0.99,1,4
39,1,18,1,67.06,0.99,1,4
40,1,19,1,59.04,0.99,0,4
0,0,0,0,48.81,0.99,1,5
1,0,1,0,60.98,0.99,1,5
2,0,2,0,70.11,0.99,1,5
3,0,3,0,62.07,0.99,1,5
4,0,4,0,57.87,0.99,1,5
5,0,5,0,52.55,0.99,1,5
6,0,6,1,37.31,0.99,0,5
7,0,7,0,60.46,0.99,1,5
8,0,8,0,65.69,0.99,1,5
9,0,9,0,55.23,0.99,1,5
10,0,10,1,47.0,0.99,0,5
11,0,11,0,58.0,0.99,1,5
12,0,12,0,65.75,0.99,1,5
13,0,13,0,63.7,0.99,1,5
14,0,14,0,65.26,0.99,1,5
15,0,15,0,53.61,0.99,1,5
16,0,16,0,51.03,0.99,1,5
17,0,17,0,60.48,0.99,1,5
18,0,18,0,68.05,0.99,1,5
19,0,19,0,54.78,0.99,1,5
20,0,20,0,56.63,0.99,0,5
21,1,0,0,44.54,0.99,0,5
22,1,1,0,46.37,0.99,0,5
23,1,2,1,52.02,0.99,1,5
24,1,3,0,43.06,0.99,0,5
25,1,4,0,25.84,0.99,0,5
26,1,5,1,58.27,0.99,1,5
27,1,6,0,39.15,0.99,0,5
28,1,7,1,65.97,0.99,1,5
29,1,8,1,67.36,0.99,1,5
30,1,9,1,62.07,0.99,1,5
31,1,10,0,47.61,0.99,0,5
32,1,11,0,35.47,0.99,0,5
33,1,12,1,55.79,0.99,1,5
34,1,13,0,38.76,0.99,0,5
35,1,14,0,45.06,0.99,0,5
36,1,15,0,42.7,0.99,0,5
37,1,16,0,34.72,0.99,0,5
38,1,17,1,57.1,0.99,1,5
39,1,18,0,66.04,0.99,0,5
40,1,19,1,55.99,0.99,0,5
0,0,0,1,43.23,0.99,0,6
1,0,1,1,35.47,0.99,0,6
2,0,2,1,29.68,0.99,0,6
3,0,3,1,31.76,0.99,0,6
4,0,4,1,41.52,0.99,0,6
5,0,5,1,27.96,0.99,0,6
6,0,6,1,27.44,0.99,0,6
7,0,7,1,41.79,0.99,0,6
