trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,52.33,0.25,0,0
1,0,1,1,55.23,0.35,1,0
2,0,2,0,42.96,0.0,0,0
3,0,3,0,44.15,0.0,0,0
4,0,4,1,59.68,0.45,1,0
5,0,5,1,60.5,0.5,1,0
6,0,6,0,37.72,0.55,0,0
7,0,7,1,63.47,0.58,1,0
8,0,8,1,61.05,0.6,1,0
9,0,9,0,25.77,0.5,0,0
10,0,10,1,70.75,0.65,1,0
11,0,11,1,57.99,0.68,1,0
12,0,12,0,34.57,0.45,0,0
13,0,13,1,58.65,0.65,1,0
14,0,14,1,69.5,0.68,1,0
15,0,15,0,56.35,0.4,0,0
16,0,16,1,52.07,0.67,1,0
17,0,17,1,65.67,0.69,1,0
18,0,18,1,56.19,0.68,1,0
19,0,19,0,27.33,0.45,0,0
20,0,20,0,36.37,0.45,1,0
21,1,0,0,61.21,0.45,1,0
22,1,1,0,62.91,0.45,1,0
23,1,2,0,74.32,0.45,1,0
24,1,3,0,65.59,0.45,1,0
25,1,4,0,59.79,0.45,1,0
26,1,5,0,61.65,0.45,1,0
27,1,6,0,62.81,0.75,1,0
28,1,7,1,48.97,0.67,0,0
29,1,8,0,64.96,0.7,1,0
30,1,9,1,35.74,0.65,0,0
31,1,10,1,51.45,0.65,0,0
32,1,11,1,35.64,0.65,0,0
33,1,12,1,59.04,0.64,0,0
34,1,13,0,49.66,0.45,1,0
35,1,14,1,45.82,0.63,0,0
36,1,15,0,60.28,0.0,1,0
37,1,16,1,42.25,0.65,0,0
38,1,17,0,54.03,0.75,1,0
39,1,18,0,52.34,0.75,1,0
40,1,19,0,60.95,0.45,0,0
0,0,0,1,37.65,0.1,0,1
1,0,1,0,61.46,0.25,1,1
2,0,2,1,51.65,0.25,0,1
3,0,3,0,49.5,0.3,1,1
4,0,4,0,62.3,0.35,1,1
5,0,5,1,33.87,0.3,0,1
6,0,6,0,58.93,0.4,1,1
7,0,7,0,46.13,0.45,1,1
8,0,8,0,68.16,0.5,1,1
9,0,9,1,46.78,0.55,0,1
10,0,10,0,79.07,0.55,1,1
11,0,11,0,51.56,0.6,1,1
12,0,12,1,51.4,0.55,0,1
13,0,13,1,36.22,0.55,0,1
14,0,14,1,49.8,0.55,0,1
15,0,15,0,67.71,0.0,1,1
16,0,16,1,53.59,0.5,0,1
17,0,17,1,43.26,0.55,0,1
18,0,18,0,73.56,0.55,1,1
19,0,19,1,35.28,0.55,0,1
20,0,20,1,38.61,0.55,1,1
21,1,0,0,45.28,0.55,0,1
22,1,1,0,44.27,0.55,0,1
23,1,2,0,47.02,0.55,0,1
24,1,3,1,71.19,0.55,1,1
25,1,4,1,60.74,0.55,1,1
26,1,5,1,67.94,0.55,1,1
27,1,6,1,58.22,0.55,1,1
28,1,7,1,67.01,0.55,1,1
29,1,8,1,54.1,0.55,1,1
30,1,9,1,55.7,0.55,1,1
31,1,10,1,75.63,0.65,1,1
32,1,11,0,35.26,0.0,0,1
33,1,12,1,59.66,0.65,1,1
34,1,13,1,59.58,0.65,1,1
35,1,14,1,66.03,0.65,1,1
36,1,15,0,47.54,0.55,0,1
37,1,16,0,35.64,0.45,0,1
38,1,17,0,34.67,0.3,0,1
39,1,18,0,43.25,0.0,0,1
40,1,19,1,54.91,0.0,0,1
0,0,0,1,22.57,0.25,0,2
1,0,1,0,53.15,0.1,1,2
