trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,52.33,0.0,0,0
1,0,1,0,35.23,0.0,0,0
2,0,2,1,62.96,0.0,1,0
3,0,3,0,44.15,0.5,0,0
4,0,4,1,59.68,0.5,1,0
5,0,5,1,60.5,0.5,1,0
6,0,6,0,37.72,0.5,0,0
7,0,7,1,63.47,0.5,1,0
8,0,8,0,41.05,0.0,0,0
9,0,9,1,45.77,0.6,1,0
10,0,10,1,70.75,0.5,1,0
11,0,11,1,57.99,0.5,1,0
12,0,12,0,34.57,0.4,0,0
13,0,13,1,58.65,0.59,1,0
14,0,14,1,69.5,0.8,1,0
15,0,15,1,76.35,0.7,1,0
16,0,16,1,52.07,0.4,1,0
17,0,17,1,65.67,0.8,1,0
18,0,18,1,56.19,0.0,1,0
19,0,19,1,47.33,0.99,1,0
20,0,20,0,36.37,0.0,1,0
21,1,0,1,41.21,0.8,0,0
22,1,1,0,62.91,0.0,1,0
23,1,2,1,54.32,0.9,0,0
24,1,3,1,45.59,0.8,0,0
25,1,4,1,39.79,0.0,0,0
26,1,5,1,41.65,0.99,0,0
27,1,6,1,42.81,0.0,0,0
28,1,7,1,48.97,0.8,0,0
29,1,8,0,64.96,0.0,1,0
30,1,9,1,35.74,0.4,0,0
31,1,10,1,51.45,0.5,0,0
32,1,11,1,35.64,0.8,0,0
33,1,12,1,59.04,0.6,0,0
34,1,13,1,29.66,0.8,0,0
35,1,14,1,45.82,0.0,0,0
36,1,15,1,40.28,0.6,0,0
37,1,16,0,62.25,0.0,1,0
38,1,17,1,34.03,0.4,0,0
39,1,18,1,32.34,0.99,0,0
40,1,19,1,40.95,0.5,1,0
0,0,0,0,57.65,0.5,1,1
1,0,1,0,61.46,0.5,1,1
2,0,2,1,51.65,0.0,0,1
3,0,3,0,49.5,0.0,1,1
4,0,4,0,62.3,0.5,1,1
5,0,5,0,53.87,0.5,1,1
6,0,6,0,58.93,0.5,1,1
7,0,7,0,46.13,0.3,1,1
8,0,8,1,48.16,0.0,0,1
9,0,9,1,46.78,0.0,0,1
10,0,10,1,59.07,0.0,0,1
11,0,11,0,51.56,0.3,1,1
12,0,12,0,71.4,0.3,1,1
13,0,13,1,36.22,0.2,0,1
14,0,14,1,49.8,0.0,0,1
15,0,15,0,67.71,0.0,1,1
16,0,16,1,53.59,0.2,0,1
17,0,17,0,63.26,0.8,1,1
18,0,18,0,73.56,0.3,1,1
19,0,19,0,55.28,0.99,1,1
20,0,20,0,58.61,0.99,0,1
21,1,0,0,45.28,0.5,0,1
22,1,1,0,44.27,0.8,0,1
23,1,2,0,47.02,0.99,0,1
24,1,3,0,51.19,0.63,0,1
25,1,4,0,40.74,0.63,0,1
26,1,5,0,47.94,0.0,0,1
27,1,6,0,38.22,0.6,0,1
28,1,7,1,67.01,0.0,1,1
29,1,8,0,34.1,0.8,0,1
30,1,9,0,35.7,0.51,0,1
31,1,10,0,55.63,0.0,0,1
32,1,11,0,35.26,0.0,0,1
33,1,12,0,39.66,0.0,0,1
34,1,13,1,59.58,0.0,1,1
35,1,14,0,46.03,0.23,0,1
36,1,15,0,47.54,0.5,0,1
37,1,16,0,35.64,0.55,0,1
38,1,17,0,34.67,0.51,0,1
39,1,18,1,63.25,0.0,1,1
40,1,19,0,34.91,0.55,1,1
0,0,0,1,22.57,0.5,0,2
1,0,1,0,53.15,0.0,1,2
2,0,2,0,67.52,0.5,1,2
3,0,3,0,61.54,0.4,1,2
4,0,4,1,39.94,0.4,0,2
5,0,5,0,68.79,0.4,1,2
6,0,6,1,55.14,0.0,0,2
7,0,7,0,49.31,0.0,1,2
8,0,8,0,56.43,0.4,1,2
9,0,9,0,61.97,0.22,1,2
10,0,10,0,55.47,0.4,1,2
11,0,11,0,55.53,0.4,1,2
12,0,12,1,55.72,0.0,0,2
13,0,13,0,44.24,0.6,1,2
14,0,14,0,53.18,0.8,1,2
15,0,15,1,42.62,0.2,0,2
16,0,16,0,60.93,0.8,1,2
17,0,17,0,44.49,0.71,1,2
18,0,18,0,62.78,0.99,1,2
19,0,19,1,38.6,0.0,0,2
20,0,20,0,50.12,0.6,0,2
21,1,0,1,66.51,0.0,1,2
22,1,1,1,61.81,0.22,1,2
23,1,2,0,38.4,0.99,0,2
24,1,3,0,32.4,0.0,0,2
25,1,4,0,35.28,0.4,0,2
26,1,5,0,32.81,0.8,0,2
27,1,6,0,33.62,0.0,0,2
28,1,7,0,36.73,0.0,0,2
29,1,8,0,35.26,0.0,0,2
30,1,9,1,59.3,0.0,1,2
31,1,10,0,46.12,0.0,0,2
32,1,11,0,30.03,0.4,0,2
33,1,12,0,32.21,0.44,0,2
34,1,13,0,41.66,0.44,0,2
35,1,14,0,30.62,0.4,0,2
36,1,15,0,37.04,0.55,0,2
37,1,16,0,48.62,0.1,0,2
38,1,17,1,55.95,0.55,1,2
39,1,18,0,43.28,0.44,0,2
40,1,19,0,61.99,0.55,1,2
0,0,0,1,64.55,0.5,1,3
1,0,1,0,48.8,0.0,0,3
2,0,2,1,66.2,0.0,1,3
3,0,3,0,44.34,0.0,0,3
4,0,4,0,32.68,0.5,0,3
5,0,5,1,82.05,0.5,1,3
6,0,6,0,64.89,0.0,0,3
7,0,7,0,47.1,0.0,0,3
8,0,8,0,43.62,0.1,0,3
9,0,9,0,38.95,0.2,0,3
10,0,10,0,30.77,0.4,0,3
11,0,11,1,59.04,0.0,1,3
12,0,12,0,46.14,0.0,0,3
13,0,13,1,65.02,0.4,1,3
14,0,14,1,50.45,0.0,1,3
15,0,15,0,28.45,0.3,0,3
16,0,16,1,52.62,0.99,1,3
17,0,17,1,49.76,0.0,1,3
18,0,18,1,64.64,0.99,1,3
19,0,19,0,42.82,0.0,0,3
20,0,20,1,48.69,0.44,0,3
21,1,0,1,39.35,0.44,0,3
22,1,1,1,47.88,0.44,0,3
23,1,2,1,50.09,0.44,0,3
24,1,3,1,35.01,0.44,0,3
25,1,4,0,64.1,0.44,1,3
26,1,5,1,30.38,0.44,0,3
27,1,6,1,37.95,0.22,0,3
28,1,7,1,42.03,0.11,0,3
29,1,8,1,26.25,0.99,0,3
30,1,9,1,43.52,0.2,0,3
31,1,10,1,32.72,0.0,0,3
32,1,11,1,46.63,0.22,0,3
33,1,12,1,43.98,0.99,0,3
34,1,13,0,52.55,0.0,1,3
35,1,14,1,42.15,0.44,0,3
36,1,15,0,46.92,0.0,1,3
37,1,16,0,52.18,0.22,1,3
38,1,17,1,41.63,0.66,0,3
39,1,18,1,25.29,0.0,0,3
40,1,19,0,61.57,0.55,0,3
0,0,0,0,51.32,0.5,1,4
1,0,1,1,31.43,0.5,0,4
2,0,2,0,61.53,0.4,1,4
3,0,3,1,22.25,0.4,0,4
4,0,4,1,31.29,0.5,0,4
5,0,5,1,41.4,0.5,0,4
6,0,6,0,56.33,0.6,1,4
7,0,7,0,66.14,0.8,1,4
8,0,8,0,52.19,0.4,1,4
9,0,9,0,58.57,0.56,1,4
10,0,10,1,19.98,0.0,0,4
11,0,11,0,58.69,0.64,1,4
12,0,12,1,55.92,0.52,0,4
13,0,13,0,59.09,0.64,1,4
14,0,14,1,48.86,0.2,0,4
15,0,15,0,48.93,0.6,1,4
16,0,16,1,48.22,0.0,0,4
17,0,17,0,49.21,0.44,1,4
18,0,18,0,58.97,0.59,1,4
19,0,19,0,52.82,0.55,1,4
20,0,20,0,47.55,0.0,0,4
21,1,0,0,38.73,0.0,0,4
22,1,1,0,42.88,0.62,0,4
23,1,2,0,50.8,0.74,0,4
24,1,3,0,42.92,0.79,0,4
25,1,4,1,66.45,0.0,1,4
26,1,5,0,65.2,0.55,0,4
27,1,6,0,34.65,0.5,0,4
28,1,7,0,45.31,0.79,0,4
29,1,8,0,43.39,0.0,0,4
30,1,9,0,50.87,0.63,0,4
31,1,10,0,34.18,0.59,0,4
32,1,11,1,62.06,0.0,1,4
33,1,12,1,60.48,0.51,1,4
34,1,13,0,50.86,0.0,0,4
35,1,14,0,47.81,0.59,0,4
36,1,15,0,35.03,0.51,0,4
37,1,16,0,27.04,0.0,0,4
38,1,17,0,46.28,0.8,0,4
39,1,18,1,67.06,0.92,1,4
40,1,19,1,59.04,0.5,0,4
0,0,0,0,48.81,0.5,1,5
1,0,1,1,40.98,0.5,0,5
2,0,2,1,50.11,0.0,0,5
3,0,3,0,62.07,0.0,1,5
4,0,4,0,57.87,0.0,1,5
5,0,5,1,32.55,0.0,0,5
6,0,6,1,37.31,0.0,0,5
7,0,7,0,60.46,0.0,1,5
8,0,8,1,45.69,0.2,0,5
9,0,9,0,55.23,0.4,1,5
10,0,10,0,67.0,0.4,1,5
11,0,11,0,58.0,0.6,1,5
12,0,12,0,65.75,0.4,1,5
13,0,13,0,63.7,0.4,1,5
14,0,14,0,65.26,0.8,1,5
15,0,15,0,53.61,0.89,1,5
16,0,16,0,51.03,0.8,1,5
17,0,17,1,40.48,0.55,0,5
18,0,18,1,48.05,0.0,0,5
19,0,19,0,54.78,0.0,1,5
20,0,20,0,56.63,0.99,0,5
21,1,0,1,64.54,0.22,1,5
22,1,1,0,46.37,0.44,0,5
23,1,2,0,32.02,0.8,0,5
24,1,3,1,63.06,0.0,1,5
25,1,4,0,25.84,0.0,0,5
26,1,5,1,58.27,0.0,1,5
27,1,6,0,39.15,0.6,0,5
28,1,7,0,45.97,0.0,0,5
29,1,8,1,67.36,0.0,1,5
30,1,9,0,42.07,0.74,0,5
31,1,10,0,47.61,0.74,0,5
32,1,11,0,35.47,0.8,0,5
33,1,12,1,55.79,0.0,1,5
34,1,13,1,58.76,0.55,1,5
35,1,14,0,45.06,0.44,0,5
36,1,15,0,42.7,0.0,0,5
37,1,16,0,34.72,0.5,0,5
38,1,17,0,37.1,0.44,0,5
39,1,18,0,66.04,0.0,0,5
40,1,19,0,35.99,0.44,1,5
0,0,0,1,43.23,0.0,0,6
1,0,1,1,35.47,0.0,0,6
2,0,2,0,49.68,0.0,1,6
