trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,52.33,0.05,0,0
1,0,1,1,55.23,0.1,1,0
2,0,2,0,42.96,0.0,0,0
3,0,3,0,44.15,0.0,0,0
4,0,4,1,59.68,0.15,1,0
5,0,5,1,60.5,0.16,1,0
6,0,6,1,57.72,0.17,1,0
7,0,7,0,43.47,0.18,0,0
8,0,8,0,41.05,0.0,0,0
9,0,9,1,45.77,0.18,1,0
10,0,10,0,50.75,0.25,0,0
11,0,11,1,57.99,0.26,1,0
12,0,12,0,34.57,0.0,0,0
13,0,13,0,38.65,0.0,0,0
14,0,14,0,49.5,0.0,0,0
15,0,15,0,56.35,0.0,0,0
16,0,16,0,32.07,0.27,0,0
17,0,17,0,45.67,0.0,0,0
18,0,18,0,36.19,0.0,0,0
19,0,19,1,47.33,0.75,1,0
20,0,20,0,36.37,0.0,1,0
21,1,0,1,41.21,0.75,0,0
22,1,1,0,62.91,0.0,1,0
23,1,2,0,74.32,0.0,1,0
24,1,3,0,65.59,0.0,1,0
25,1,4,1,39.79,0.75,0,0
26,1,5,0,61.65,0.0,1,0
27,1,6,0,62.81,0.75,1,0
28,1,7,0,68.97,0.75,1,0
29,1,8,1,44.96,0.75,0,0
30,1,9,0,55.74,0.75,1,0
31,1,10,1,51.45,0.75,0,0
32,1,11,0,55.64,0.75,1,0
33,1,12,1,59.04,0.0,0,0
34,1,13,0,49.66,0.85,1,0
35,1,14,0,65.82,0.0,1,0
36,1,15,0,60.28,0.0,1,0
37,1,16,1,42.25,0.0,0,0
38,1,17,1,34.03,0.75,0,0
39,1,18,0,52.34,0.85,1,0
40,1,19,1,40.95,0.75,1,0
0,0,0,1,37.65,0.1,0,1
1,0,1,0,61.46,0.15,1,1
2,0,2,1,51.65,0.25,0,1
3,0,3,0,49.5,0.3,1,1
4,0,4,1,42.3,0.35,0,1
5,0,5,1,33.87,0.0,0,1
6,0,6,1,38.93,0.0,0,1
7,0,7,0,46.13,0.35,1,1
8,0,8,0,68.16,0.4,1,1
9,0,9,1,46.78,0.0,0,1
10,0,10,1,59.07,0.0,0,1
11,0,11,1,31.56,0.0,0,1
12,0,12,1,51.4,0.0,0,1
13,0,13,0,56.22,0.65,1,1
14,0,14,0,69.8,0.65,1,1
15,0,15,1,47.71,0.0,0,1
16,0,16,1,53.59,0.6,0,1
17,0,17,1,43.26,0.65,0,1
18,0,18,1,53.56,0.65,0,1
19,0,19,0,55.28,0.7,1,1
20,0,20,1,38.61,0.0,1,1
21,1,0,1,65.28,0.65,1,1
22,1,1,0,44.27,0.7,0,1
23,1,2,0,47.02,0.7,0,1
24,1,3,1,71.19,0.65,1,1
25,1,4,0,40.74,0.75,0,1
26,1,5,1,67.94,0.7,1,1
27,1,6,0,38.22,0.0,0,1
28,1,7,1,67.01,0.7,1,1
29,1,8,0,34.1,0.75,0,1
30,1,9,1,55.7,0.7,1,1
31,1,10,0,55.63,0.75,0,1
32,1,11,0,35.26,0.0,0,1
33,1,12,1,59.66,0.7,1,1
34,1,13,1,59.58,0.7,1,1
35,1,14,0,46.03,0.75,0,1
36,1,15,1,67.54,0.75,1,1
37,1,16,1,55.64,0.74,1,1
38,1,17,1,54.67,0.75,1,1
39,1,18,0,43.25,0.65,0,1
40,1,19,1,54.91,0.74,0,1
0,0,0,1,22.57,0.1,0,2
1,0,1,0,53.15,0.25,1,2
2,0,2,1,47.52,0.2,0,2
3,0,3,1,41.54,0.0,0,2
4,0,4,0,59.94,0.35,1,2
5,0,5,0,68.79,0.4,1,2
6,0,6,1,55.14,0.0,0,2
7,0,7,0,49.31,0.45,1,2
8,0,8,0,56.43,0.5,1,2
9,0,9,0,61.97,0.65,1,2
10,0,10,0,55.47,0.7,1,2
11,0,11,1,35.53,0.0,0,2
12,0,12,1,55.72,0.0,0,2
13,0,13,1,24.24,0.0,0,2
14,0,14,0,53.18,0.75,1,2
15,0,15,1,42.62,0.0,0,2
16,0,16,1,40.93,0.0,0,2
17,0,17,1,24.49,0.15,0,2
18,0,18,1,42.78,0.15,0,2
19,0,19,0,58.6,0.85,1,2
20,0,20,1,30.12,0.15,1,2
21,1,0,0,46.51,0.88,0,2
22,1,1,1,61.81,0.15,1,2
23,1,2,1,58.4,0.3,1,2
24,1,3,0,32.4,0.89,0,2
25,1,4,1,55.28,0.65,1,2
26,1,5,1,52.81,0.65,1,2
27,1,6,1,53.62,0.65,1,2
28,1,7,1,56.73,0.65,1,2
29,1,8,1,55.26,0.65,1,2
30,1,9,1,59.3,0.7,1,2
31,1,10,1,66.12,0.7,1,2
32,1,11,1,50.03,0.95,1,2
33,1,12,1,52.21,0.75,1,2
34,1,13,1,61.66,0.8,1,2
35,1,14,0,30.62,0.6,0,2
36,1,15,0,37.04,0.0,0,2
37,1,16,1,68.62,0.9,1,2
38,1,17,0,35.95,0.6,0,2
39,1,18,0,43.28,0.0,0,2
40,1,19,0,61.99,0.0,1,2
0,0,0,1,64.55,0.1,1,3
1,0,1,0,48.8,0.25,0,3
2,0,2,0,46.2,0.35,0,3
3,0,3,0,44.34,0.4,0,3
4,0,4,1,52.68,0.55,1,3
5,0,5,0,62.05,0.5,0,3
6,0,6,0,64.89,0.55,0,3
7,0,7,1,67.1,0.65,1,3
8,0,8,0,43.62,0.0,0,3
9,0,9,0,38.95,0.55,0,3
10,0,10,1,50.77,0.75,1,3
11,0,11,1,59.04,0.78,1,3
12,0,12,0,46.14,0.62,0,3
13,0,13,1,65.02,0.81,1,3
14,0,14,0,30.45,0.0,0,3
15,0,15,0,28.45,0.65,0,3
16,0,16,1,52.62,0.75,1,3
17,0,17,0,29.76,0.68,0,3
18,0,18,1,64.64,0.73,1,3
19,0,19,1,62.82,0.75,1,3
20,0,20,1,48.69,0.76,0,3
21,1,0,0,59.35,0.68,1,3
22,1,1,1,47.88,0.77,0,3
23,1,2,1,50.09,0.77,0,3
24,1,3,1,35.01,0.78,0,3
25,1,4,1,44.1,0.0,0,3
26,1,5,1,30.38,0.77,0,3
27,1,6,0,57.95,0.7,1,3
28,1,7,0,62.03,0.71,1,3
29,1,8,0,46.25,0.72,1,3
30,1,9,0,63.52,0.73,1,3
31,1,10,1,32.72,0.78,0,3
32,1,11,0,66.63,0.73,1,3
33,1,12,0,63.98,0.74,1,3
34,1,13,0,52.55,0.75,1,3
35,1,14,0,62.15,0.0,1,3
36,1,15,0,46.92,0.76,1,3
37,1,16,1,32.18,0.77,0,3
38,1,17,1,41.63,0.0,0,3
39,1,18,0,45.29,0.76,1,3
40,1,19,0,61.57,0.0,0,3
0,0,0,0,51.32,0.1,1,4
1,0,1,1,31.43,0.25,0,4
2,0,2,0,61.53,0.35,1,4
3,0,3,1,22.25,0.45,0,4
4,0,4,1,31.29,0.55,0,4
5,0,5,0,61.4,0.65,1,4
6,0,6,0,56.33,0.75,1,4
7,0,7,1,46.14,0.65,0,4
8,0,8,1,32.19,0.65,0,4
9,0,9,0,58.57,0.7,1,4
10,0,10,1,19.98,0.6,0,4
11,0,11,0,58.69,0.75,1,4
12,0,12,0,75.92,0.77,1,4
13,0,13,0,59.09,0.8,1,4
14,0,14,1,48.86,0.68,0,4
15,0,15,1,28.93,0.65,0,4
16,0,16,1,48.22,0.65,0,4
17,0,17,1,29.21,0.65,0,4
18,0,18,1,38.97,0.65,0,4
19,0,19,1,32.82,0.65,0,4
20,0,20,1,27.55,0.65,1,4
21,1,0,1,58.73,0.65,1,4
22,1,1,0,42.88,0.7,0,4
23,1,2,0,50.8,0.72,0,4
24,1,3,1,62.92,0.0,1,4
25,1,4,1,66.45,0.65,1,4
26,1,5,0,65.2,0.73,0,4
27,1,6,1,54.65,0.65,1,4
28,1,7,1,65.31,0.65,1,4
29,1,8,0,43.39,0.0,0,4
30,1,9,0,50.87,0.76,0,4
31,1,10,0,34.18,0.77,0,4
32,1,11,1,62.06,0.65,1,4
33,1,12,0,40.48,0.75,0,4
34,1,13,1,70.86,0.65,1,4
35,1,14,0,47.81,0.74,0,4
36,1,15,1,55.03,0.65,1,4
37,1,16,1,47.04,0.65,1,4
38,1,17,0,46.28,0.77,0,4
39,1,18,1,67.06,0.7,1,4
40,1,19,0,39.04,0.78,1,4
0,0,0,0,48.81,0.1,1,5
1,0,1,1,40.98,0.25,0,5
2,0,2,0,70.11,0.35,1,5
3,0,3,1,42.07,0.45,0,5
4,0,4,1,37.87,0.55,0,5
5,0,5,0,52.55,0.65,1,5
6,0,6,1,37.31,0.67,0,5
7,0,7,1,40.46,0.7,0,5
8,0,8,0,65.69,0.75,1,5
9,0,9,1,35.23,0.75,0,5
10,0,10,0,67.0,0.8,1,5
11,0,11,0,58.0,0.85,1,5
12,0,12,1,45.75,0.86,0,5
13,0,13,0,63.7,0.86,1,5
14,0,14,0,65.26,0.87,1,5
15,0,15,1,33.61,0.87,0,5
16,0,16,1,31.03,0.88,0,5
17,0,17,1,40.48,0.88,0,5
18,0,18,0,68.05,0.88,1,5
19,0,19,1,34.78,0.0,0,5
20,0,20,0,56.63,0.88,0,5
21,1,0,1,64.54,0.88,1,5
22,1,1,1,66.37,0.88,1,5
23,1,2,1,52.02,0.89,1,5
24,1,3,1,63.06,0.89,1,5
25,1,4,1,45.84,0.89,1,5
26,1,5,0,38.27,0.88,0,5
27,1,6,0,39.15,0.88,0,5
28,1,7,0,45.97,0.88,0,5
29,1,8,1,67.36,0.9,1,5
30,1,9,0,42.07,0.89,0,5
31,1,10,0,47.61,0.89,0,5
32,1,11,1,55.47,0.91,1,5
33,1,12,1,55.79,0.91,1,5
34,1,13,0,38.76,0.89,0,5
35,1,14,1,65.06,0.91,1,5
36,1,15,0,42.7,0.91,0,5
37,1,16,1,54.72,0.91,1,5
38,1,17,1,57.1,0.91,1,5
39,1,18,1,86.04,0.91,1,5
40,1,19,0,35.99,0.91,1,5
0,0,0,0,63.23,0.1,1,6
1,0,1,1,35.47,0.25,0,6
2,0,2,1,29.68,0.0,0,6
3,0,3,1,31.76,0.3,0,6
4,0,4,1,41.52,0.35,0,6
5,0,5,0,47.96,0.55,1,6
6,0,6,1,27.44,0.4,0,6
7,0,7,0,61.79,0.65,1,6
8,0,8,0,53.93,0.7,1,6
9,0,9,1,42.19,0.65,0,6
10,0,10,0,38.62,0.75,1,6
11,0,11,1,31.29,0.68,0,6
12,0,12,0,56.03,0.0,1,6
13,0,13,0,62.67,0.7,1,6
14,0,14,0,59.66,0.75,1,6
15,0,15,0,52.58,0.85,1,6
16,0,16,1,45.85,0.6,0,6
17,0,17,1,37.62,0.65,0,6
18,0,18,0,64.27,0.65,1,6
19,0,19,1,39.45,0.67,0,6
20,0,20,1,36.1,0.65,1,6
21,1,0,1,54.3,0.65,1,6
22,1,1,1,67.47,0.65,1,6
23,1,2,0,37.49,0.85,0,6
24,1,3,1,67.48,0.7,1,6
25,1,4,1,60.73,0.95,1,6
26,1,5,1,80.88,0.85,1,6
27,1,6,0,52.74,0.35,0,6
28,1,7,1,62.84,0.75,1,6
29,1,8,0,29.71,0.7,0,6
30,1,9,0,35.77,0.75,0,6
31,1,10,0,39.14,0.6,0,6
32,1,11,1,52.69,0.0,1,6
33,1,12,1,56.95,0.7,1,6
34,1,13,0,33.41,0.7,0,6
35,1,14,1,42.68,0.75,1,6
36,1,15,1,64.46,0.7,1,6
37,1,16,0,47.72,0.0,0,6
38,1,17,0,43.22,0.0,0,6
39,1,18,1,62.79,0.85,1,6
40,1,19,0,50.17,0.0,1,6
0,0,0,0,66.7,0.1,1,7
1,0,1,1,42.98,0.25,0,7
2,0,2,0,53.67,0.3,1,7
3,0,3,1,35.99,0.45,0,7
4,0,4,0,58.25,0.55,1,7
5,0,5,0,54.71,0.65,1,7
6,0,6,1,49.85,0.7,0,7
7,0,7,1,44.42,0.75,0,7
8,0,8,1,34.85,0.8,0,7
9,0,9,1,44.54,0.0,0,7
10,0,10,0,59.75,0.9,1,7
11,0,11,0,60.04,0.95,1,7
12,0,12,0,70.48,0.96,1,7
13,0,13,1,53.15,0.0,0,7
14,0,14,1,43.66,0.0,0,7
15,0,15,0,66.2,0.85,1,7
16,0,16,1,39.65,0.0,0,7
17,0,17,1,52.37,0.0,0,7
18,0,18,1,39.35,0.0,0,7
19,0,19,0,41.93,0.88,1,7
20,0,20,0,62.97,0.89,0,7
21,1,0,1,64.42,0.0,1,7
22,1,1,1,58.86,0.0,1,7
23,1,2,0,47.72,0.9,0,7
