trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,52.33,0.1,0,0
1,0,1,1,55.23,0.25,1,0
2,0,2,0,42.96,0.0,0,0
3,0,3,0,44.15,0.0,0,0
4,0,4,1,59.68,0.25,1,0
5,0,5,1,60.5,0.33,1,0
6,0,6,0,37.72,0.0,0,0
7,0,7,1,63.47,0.33,1,0
8,0,8,1,61.05,0.4,1,0
9,0,9,0,25.77,0.0,0,0
10,0,10,1,70.75,0.45,1,0
11,0,11,0,37.99,0.0,0,0
12,0,12,1,54.57,0.5,1,0
13,0,13,1,58.65,0.55,1,0
14,0,14,0,49.5,0.0,0,0
15,0,15,1,76.35,0.6,1,0
16,0,16,1,52.07,0.65,1,0
17,0,17,0,45.67,0.0,0,0
18,0,18,0,36.19,0.0,0,0
19,0,19,1,47.33,0.7,1,0
20,0,20,0,36.37,0.0,1,0
21,1,0,0,61.21,0.0,1,0
22,1,1,0,62.91,0.0,1,0
23,1,2,0,74.32,0.0,1,0
24,1,3,0,65.59,0.0,1,0
25,1,4,0,59.79,0.0,1,0
26,1,5,0,61.65,0.0,1,0
27,1,6,0,62.81,0.0,1,0
28,1,7,0,68.97,0.25,1,0
29,1,8,0,64.96,0.75,1,0
30,1,9,1,35.74,0.75,0,0
31,1,10,0,71.45,0.75,1,0
32,1,11,0,55.64,0.75,1,0
33,1,12,0,79.04,0.75,1,0
34,1,13,0,49.66,0.85,1,0
35,1,14,0,65.82,0.85,1,0
36,1,15,1,40.28,0.0,0,0
37,1,16,0,62.25,0.85,1,0
38,1,17,0,54.03,0.85,1,0
39,1,18,1,32.34,0.0,0,0
40,1,19,0,60.95,0.0,0,0
0,0,0,0,57.65,0.05,1,1
1,0,1,1,41.46,0.1,0,1
2,0,2,0,71.65,0.15,1,1
3,0,3,1,29.5,0.0,0,1
4,0,4,1,42.3,0.2,0,1
5,0,5,1,33.87,0.3,0,1
6,0,6,1,38.93,0.35,0,1
7,0,7,0,46.13,0.4,1,1
8,0,8,1,48.16,0.45,0,1
9,0,9,1,46.78,0.0,0,1
10,0,10,0,79.07,0.45,1,1
11,0,11,0,51.56,0.45,1,1
12,0,12,1,51.4,0.5,0,1
13,0,13,1,36.22,0.55,0,1
14,0,14,0,69.8,0.6,1,1
15,0,15,0,67.71,0.65,1,1
16,0,16,0,73.59,0.7,1,1
17,0,17,0,63.26,0.75,1,1
18,0,18,1,53.56,0.55,0,1
19,0,19,0,55.28,0.75,1,1
20,0,20,0,58.61,0.75,0,1
21,1,0,1,65.28,0.55,1,1
22,1,1,1,64.27,0.55,1,1
23,1,2,1,67.02,0.55,1,1
24,1,3,0,51.19,0.75,0,1
25,1,4,0,40.74,0.72,0,1
26,1,5,1,67.94,0.55,1,1
27,1,6,1,58.22,0.55,1,1
28,1,7,0,47.01,0.7,0,1
29,1,8,1,54.1,0.55,1,1
30,1,9,0,35.7,0.7,0,1
31,1,10,1,75.63,0.55,1,1
32,1,11,1,55.26,0.55,1,1
33,1,12,0,39.66,0.7,0,1
34,1,13,1,59.58,0.55,1,1
35,1,14,1,66.03,0.0,1,1
36,1,15,1,67.54,0.55,1,1
37,1,16,1,55.64,0.55,1,1
38,1,17,1,54.67,0.55,1,1
39,1,18,1,63.25,0.0,1,1
40,1,19,0,34.91,0.75,1,1
0,0,0,1,22.57,0.05,0,2
1,0,1,0,53.15,0.1,1,2
2,0,2,0,67.52,0.15,1,2
3,0,3,1,41.54,0.2,0,2
4,0,4,0,59.94,0.25,1,2
5,0,5,0,68.79,0.3,1,2
6,0,6,1,55.14,0.35,0,2
7,0,7,1,29.31,0.0,0,2
8,0,8,1,36.43,0.4,0,2
9,0,9,0,61.97,0.45,1,2
10,0,10,0,55.47,0.46,1,2
11,0,11,1,35.53,0.47,0,2
12,0,12,1,55.72,0.0,0,2
13,0,13,0,44.24,0.48,1,2
14,0,14,0,53.18,0.49,1,2
15,0,15,0,62.62,0.5,1,2
16,0,16,0,60.93,0.51,1,2
17,0,17,0,44.49,0.52,1,2
18,0,18,1,42.78,0.55,0,2
19,0,19,1,38.6,0.57,0,2
20,0,20,0,50.12,0.53,0,2
21,1,0,0,46.51,0.53,0,2
22,1,1,0,41.81,0.54,0,2
23,1,2,0,38.4,0.55,0,2
24,1,3,0,32.4,0.59,0,2
25,1,4,1,55.28,0.3,1,2
26,1,5,1,52.81,0.6,1,2
27,1,6,1,53.62,0.65,1,2
28,1,7,1,56.73,0.65,1,2
29,1,8,1,55.26,0.65,1,2
30,1,9,0,39.3,0.65,0,2
31,1,10,1,66.12,0.65,1,2
32,1,11,1,50.03,0.65,1,2
33,1,12,1,52.21,0.65,1,2
34,1,13,1,61.66,0.65,1,2
35,1,14,1,50.62,0.95,1,2
36,1,15,0,37.04,0.55,0,2
37,1,16,0,48.62,0.65,0,2
38,1,17,1,55.95,0.65,1,2
39,1,18,1,63.28,0.99,1,2
40,1,19,0,61.99,0.56,1,2
0,0,0,1,64.55,0.05,1,3
1,0,1,0,48.8,0.1,0,3
2,0,2,0,46.2,0.15,0,3
3,0,3,0,44.34,0.2,0,3
4,0,4,1,52.68,0.25,1,3
5,0,5,0,62.05,0.35,0,3
6,0,6,0,64.89,0.45,0,3
7,0,7,1,67.1,0.3,1,3
8,0,8,1,63.62,0.35,1,3
9,0,9,0,38.95,0.45,0,3
10,0,10,1,50.77,0.55,1,3
11,0,11,1,59.04,0.6,1,3
12,0,12,1,66.14,0.65,1,3
13,0,13,0,45.02,0.7,0,3
14,0,14,0,30.45,0.75,0,3
15,0,15,1,48.45,0.7,1,3
16,0,16,0,32.62,0.0,0,3
17,0,17,0,29.76,0.55,0,3
18,0,18,0,44.64,0.0,0,3
19,0,19,1,62.82,0.65,1,3
20,0,20,1,48.69,0.65,0,3
21,1,0,1,39.35,0.65,0,3
22,1,1,1,47.88,0.65,0,3
23,1,2,1,50.09,0.65,0,3
24,1,3,1,35.01,0.65,0,3
25,1,4,0,64.1,0.75,1,3
26,1,5,0,50.38,0.7,1,3
27,1,6,0,57.95,0.75,1,3
28,1,7,1,42.03,0.65,0,3
29,1,8,0,46.25,0.75,1,3
30,1,9,0,63.52,0.75,1,3
31,1,10,0,52.72,0.75,1,3
32,1,11,0,66.63,0.75,1,3
33,1,12,1,43.98,0.65,0,3
34,1,13,0,52.55,0.85,1,3
35,1,14,0,62.15,0.85,1,3
36,1,15,0,46.92,0.85,1,3
37,1,16,0,52.18,0.85,1,3
38,1,17,1,41.63,0.0,0,3
39,1,18,0,45.29,0.85,1,3
40,1,19,0,61.57,0.85,0,3
0,0,0,1,31.32,0.05,0,4
1,0,1,0,51.43,0.1,1,4
2,0,2,1,41.53,0.15,0,4
3,0,3,0,42.25,0.25,1,4
4,0,4,1,31.29,0.3,0,4
5,0,5,0,61.4,0.35,1,4
6,0,6,1,36.33,0.0,0,4
7,0,7,0,66.14,0.4,1,4
8,0,8,0,52.19,0.45,1,4
9,0,9,1,38.57,0.5,0,4
10,0,10,0,39.98,0.55,1,4
11,0,11,0,58.69,0.6,1,4
12,0,12,1,55.92,0.55,0,4
13,0,13,0,59.09,0.0,1,4
14,0,14,1,48.86,0.55,0,4
15,0,15,1,28.93,0.55,0,4
16,0,16,1,48.22,0.55,0,4
17,0,17,0,49.21,0.65,1,4
18,0,18,1,38.97,0.0,0,4
19,0,19,1,32.82,0.55,0,4
20,0,20,1,27.55,0.55,1,4
21,1,0,0,38.73,0.67,0,4
22,1,1,1,62.88,0.0,1,4
23,1,2,1,70.8,0.65,1,4
24,1,3,1,62.92,0.65,1,4
25,1,4,1,66.45,0.65,1,4
26,1,5,1,85.2,0.75,1,4
27,1,6,1,54.65,0.85,1,4
28,1,7,1,65.31,0.95,1,4
29,1,8,1,63.39,0.95,1,4
30,1,9,1,70.87,0.95,1,4
31,1,10,1,54.18,0.95,1,4
32,1,11,0,42.06,0.0,0,4
33,1,12,0,40.48,0.75,0,4
34,1,13,1,70.86,0.95,1,4
35,1,14,0,47.81,0.78,0,4
36,1,15,1,55.03,0.95,1,4
37,1,16,1,47.04,0.95,1,4
38,1,17,0,46.28,0.75,0,4
39,1,18,1,67.06,0.95,1,4
40,1,19,0,39.04,0.7,1,4
0,0,0,0,48.81,0.05,1,5
1,0,1,1,40.98,0.1,0,5
2,0,2,1,50.11,0.15,0,5
3,0,3,1,42.07,0.2,0,5
4,0,4,0,57.87,0.25,1,5
5,0,5,0,52.55,0.3,1,5
6,0,6,0,57.31,0.0,1,5
7,0,7,1,40.46,0.35,0,5
8,0,8,1,45.69,0.4,0,5
9,0,9,0,55.23,0.55,1,5
10,0,10,0,67.0,0.58,1,5
11,0,11,0,58.0,0.61,1,5
12,0,12,1,45.75,0.64,0,5
13,0,13,1,43.7,0.67,0,5
14,0,14,0,65.26,0.7,1,5
15,0,15,0,53.61,0.73,1,5
16,0,16,1,31.03,0.0,0,5
17,0,17,1,40.48,0.0,0,5
18,0,18,1,48.05,0.0,0,5
19,0,19,1,34.78,0.0,0,5
20,0,20,1,36.63,0.0,1,5
21,1,0,0,44.54,0.75,0,5
22,1,1,1,66.37,0.0,1,5
23,1,2,0,32.02,0.76,0,5
24,1,3,1,63.06,0.0,1,5
25,1,4,0,25.84,0.77,0,5
26,1,5,1,58.27,0.65,1,5
27,1,6,1,59.15,0.65,1,5
28,1,7,1,65.97,0.65,1,5
29,1,8,1,67.36,0.65,1,5
30,1,9,1,62.07,0.65,1,5
31,1,10,1,67.61,0.65,1,5
32,1,11,1,55.47,0.99,1,5
33,1,12,1,55.79,0.99,1,5
34,1,13,1,58.76,0.99,1,5
35,1,14,1,65.06,0.0,1,5
36,1,15,1,62.7,0.75,1,5
37,1,16,0,34.72,0.78,0,5
38,1,17,0,37.1,0.0,0,5
39,1,18,1,86.04,0.99,1,5
40,1,19,1,55.99,0.0,0,5
0,0,0,0,63.23,0.1,1,6
1,0,1,1,35.47,0.25,0,6
2,0,2,0,49.68,0.35,1,6
3,0,3,1,31.76,0.45,0,6
4,0,4,1,41.52,0.55,0,6
5,0,5,0,47.96,0.65,1,6
6,0,6,0,47.44,0.75,1,6
7,0,7,0,61.79,0.77,1,6
8,0,8,0,53.93,0.8,1,6
9,0,9,0,62.19,0.83,1,6
10,0,10,0,38.62,0.81,1,6
11,0,11,0,51.29,0.8,1,6
12,0,12,1,36.03,0.85,0,6
13,0,13,1,42.67,0.65,0,6
14,0,14,1,39.66,0.65,0,6
15,0,15,0,52.58,0.0,1,6
16,0,16,1,45.85,0.65,0,6
17,0,17,1,37.62,0.65,0,6
18,0,18,1,44.27,0.65,0,6
19,0,19,1,39.45,0.65,0,6
20,0,20,1,36.1,0.65,1,6
21,1,0,1,54.3,0.65,1,6
22,1,1,0,47.47,0.65,0,6
23,1,2,0,37.49,0.65,0,6
24,1,3,1,67.48,0.65,1,6
25,1,4,1,60.73,0.65,1,6
26,1,5,1,80.88,0.65,1,6
27,1,6,0,52.74,0.65,0,6
28,1,7,1,62.84,0.65,1,6
29,1,8,1,49.71,0.65,1,6
30,1,9,1,55.77,0.65,1,6
31,1,10,1,59.14,0.65,1,6
32,1,11,1,52.69,0.65,1,6
33,1,12,1,56.95,0.65,1,6
34,1,13,1,53.41,0.65,1,6
35,1,14,1,42.68,0.85,1,6
36,1,15,0,44.46,0.8,0,6
37,1,16,1,67.72,0.65,1,6
38,1,17,1,63.22,0.65,1,6
39,1,18,1,62.79,0.65,1,6
40,1,19,1,70.17,0.65,0,6
0,0,0,0,66.7,0.05,1,7
1,0,1,1,42.98,0.1,0,7
2,0,2,0,53.67,0.15,1,7
3,0,3,1,35.99,0.2,0,7
4,0,4,1,38.25,0.0,0,7
5,0,5,1,34.71,0.25,0,7
6,0,6,0,69.85,0.3,1,7
7,0,7,0,64.42,0.35,1,7
8,0,8,0,54.85,0.4,1,7
9,0,9,1,44.54,0.5,0,7
10,0,10,1,39.75,0.55,0,7
11,0,11,1,40.04,0.55,0,7
12,0,12,0,70.48,0.65,1,7
13,0,13,0,73.15,0.7,1,7
14,0,14,0,63.66,0.75,1,7
15,0,15,1,46.2,0.0,0,7
16,0,16,0,59.65,0.0,1,7
17,0,17,1,52.37,0.5,0,7
18,0,18,0,59.35,0.65,1,7
19,0,19,0,41.93,0.68,1,7
20,0,20,1,42.97,0.55,1,7
21,1,0,1,64.42,0.55,1,7
22,1,1,1,58.86,0.55,1,7
23,1,2,1,67.72,0.55,1,7
24,1,3,1,59.19,0.55,1,7
25,1,4,1,59.4,0.55,1,7
26,1,5,1,57.8,0.55,1,7
27,1,6,1,55.1,0.55,1,7
28,1,7,0,27.87,0.65,0,7
29,1,8,1,69.01,0.55,1,7
30,1,9,1,67.18,0.55,1,7
31,1,10,1,69.26,0.55,1,7
32,1,11,1,68.81,0.55,1,7
33,1,12,0,49.93,0.65,0,7
34,1,13,1,56.67,0.55,1,7
35,1,14,1,58.17,0.65,1,7
36,1,15,1,63.05,0.55,1,7
37,1,16,1,60.47,0.55,1,7
38,1,17,1,68.57,0.55,1,7
39,1,18,1,50.49,0.65,1,7
40,1,19,1,65.88,0.65,0,7
0,0,0,0,54.25,0.05,1,8
1,0,1,1,32.86,0.1,0,8
2,0,2,0,59.83,0.0,1,8
3,0,3,1,42.19,0.15,0,8
4,0,4,0,76.46,0.15,1,8
5,0,5,0,70.59,0.25,1,8
6,0,6,0,71.16,0.35,1,8
7,0,7,1,35.37,0.0,0,8
8,0,8,1,34.83,0.25,0,8
9,0,9,1,34.62,0.3,0,8
10,0,10,0,63.99,0.45,1,8
11,0,11,0,61.86,0.55,1,8
12,0,12,1,43.16,0.65,0,8
13,0,13,0,49.97,0.85,1,8
14,0,14,1,41.16,0.65,0,8
15,0,15,1,49.9,0.65,0,8
16,0,16,1,49.31,0.65,0,8
17,0,17,1,36.55,0.65,0,8
18,0,18,0,56.04,0.75,1,8
