trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,52.33,0.99,0,0
1,0,1,0,35.23,0.99,0,0
2,0,2,1,62.96,0.99,1,0
3,0,3,1,64.15,0.99,1,0
4,0,4,1,59.68,0.99,1,0
5,0,5,1,60.5,0.99,1,0
6,0,6,1,57.72,0.99,1,0
7,0,7,1,63.47,0.99,1,0
8,0,8,1,61.05,0.99,1,0
9,0,9,1,45.77,0.99,1,0
10,0,10,1,70.75,0.99,1,0
11,0,11,1,57.99,0.99,1,0
12,0,12,1,54.57,0.99,1,0
13,0,13,1,58.65,0.99,1,0
14,0,14,1,69.5,0.99,1,0
15,0,15,1,76.35,0.99,1,0
16,0,16,1,52.07,0.99,1,0
17,0,17,1,65.67,0.99,1,0
18,0,18,1,56.19,0.99,1,0
19,0,19,1,47.33,0.99,1,0
20,0,20,1,56.37,0.99,0,0
21,1,0,1,41.21,0.99,0,0
22,1,1,1,42.91,0.99,0,0
23,1,2,1,54.32,0.99,0,0
24,1,3,1,45.59,0.99,0,0
25,1,4,1,39.79,0.99,0,0
26,1,5,1,41.65,0.99,0,0
27,1,6,1,42.81,0.99,0,0
28,1,7,1,48.97,0.99,0,0
29,1,8,1,44.96,0.99,0,0
30,1,9,0,55.74,0.99,1,0
31,1,10,1,51.45,0.99,0,0
32,1,11,1,35.64,0.99,0,0
33,1,12,1,59.04,0.99,0,0
34,1,13,1,29.66,0.99,0,0
35,1,14,1,45.82,0.99,0,0
36,1,15,0,60.28,0.99,1,0
37,1,16,0,62.25,0.99,1,0
38,1,17,0,54.03,0.99,1,0
39,1,18,0,52.34,0.99,1,0
40,1,19,1,40.95,0.99,1,0
0,0,0,0,57.65,0.5,1,1
1,0,1,0,61.46,0.99,1,1
2,0,2,1,51.65,0.99,0,1
3,0,3,0,49.5,0.99,1,1
4,0,4,1,42.3,0.0,0,1
5,0,5,1,33.87,0.0,0,1
6,0,6,1,38.93,0.0,0,1
7,0,7,1,26.13,0.99,0,1
8,0,8,1,48.16,0.99,0,1
9,0,9,1,46.78,0.99,0,1
10,0,10,0,79.07,0.99,1,1
11,0,11,0,51.56,0.99,1,1
12,0,12,0,71.4,0.99,1,1
13,0,13,1,36.22,0.99,0,1
14,0,14,1,49.8,0.99,0,1
15,0,15,1,47.71,0.99,0,1
16,0,16,1,53.59,0.99,0,1
17,0,17,1,43.26,0.99,0,1
18,0,18,1,53.56,0.99,0,1
19,0,19,1,35.28,0.99,0,1
20,0,20,0,58.61,0.99,0,1
21,1,0,0,45.28,0.99,0,1
22,1,1,0,44.27,0.99,0,1
23,1,2,0,47.02,0.0,0,1
24,1,3,0,51.19,0.99,0,1
25,1,4,1,60.74,0.99,1,1
26,1,5,1,67.94,0.0,1,1
27,1,6,1,58.22,0.99,1,1
28,1,7,0,47.01,0.99,0,1
29,1,8,1,54.1,0.99,1,1
30,1,9,0,35.7,0.99,0,1
31,1,10,0,55.63,0.99,0,1
32,1,11,1,55.26,0.99,1,1
33,1,12,0,39.66,0.99,0,1
34,1,13,1,59.58,0.99,1,1
35,1,14,1,66.03,0.99,1,1
36,1,15,1,67.54,0.99,1,1
37,1,16,0,35.64,0.0,0,1
38,1,17,1,54.67,0.99,1,1
39,1,18,1,63.25,0.99,1,1
40,1,19,1,54.91,0.99,0,1
0,0,0,1,22.57,0.99,0,2
1,0,1,0,53.15,0.99,1,2
2,0,2,0,67.52,0.99,1,2
3,0,3,0,61.54,0.99,1,2
4,0,4,0,59.94,0.99,1,2
5,0,5,0,68.79,0.99,1,2
6,0,6,1,55.14,0.99,0,2
7,0,7,0,49.31,0.99,1,2
8,0,8,0,56.43,0.99,1,2
9,0,9,0,61.97,0.99,1,2
10,0,10,0,55.47,0.99,1,2
11,0,11,0,55.53,0.99,1,2
12,0,12,0,75.72,0.99,1,2
13,0,13,0,44.24,0.99,1,2
14,0,14,0,53.18,0.99,1,2
15,0,15,0,62.62,0.99,1,2
16,0,16,0,60.93,0.99,1,2
17,0,17,0,44.49,0.99,1,2
18,0,18,0,62.78,0.99,1,2
19,0,19,0,58.6,0.99,1,2
20,0,20,0,50.12,0.99,0,2
21,1,0,0,46.51,0.99,0,2
22,1,1,0,41.81,0.99,0,2
23,1,2,0,38.4,0.99,0,2
24,1,3,0,32.4,0.99,0,2
25,1,4,0,35.28,0.99,0,2
26,1,5,0,32.81,0.99,0,2
27,1,6,0,33.62,0.99,0,2
28,1,7,1,56.73,0.99,1,2
29,1,8,0,35.26,0.99,0,2
30,1,9,1,59.3,0.0,1,2
31,1,10,1,66.12,0.99,1,2
32,1,11,1,50.03,0.0,1,2
33,1,12,1,52.21,0.99,1,2
34,1,13,1,61.66,0.99,1,2
35,1,14,1,50.62,0.99,1,2
36,1,15,1,57.04,0.99,1,2
37,1,16,0,48.62,0.99,0,2
38,1,17,0,35.95,0.0,0,2
39,1,18,0,43.28,0.99,0,2
40,1,19,1,81.99,0.0,0,2
0,0,0,1,64.55,0.99,1,3
1,0,1,1,68.8,0.99,1,3
2,0,2,1,66.2,0.99,1,3
3,0,3,0,44.34,0.99,0,3
4,0,4,1,52.68,0.99,1,3
5,0,5,0,62.05,0.99,0,3
6,0,6,0,64.89,0.99,0,3
7,0,7,0,47.1,0.99,0,3
8,0,8,0,43.62,0.99,0,3
9,0,9,0,38.95,0.99,0,3
10,0,10,0,30.77,0.99,0,3
11,0,11,0,39.04,0.99,0,3
12,0,12,0,46.14,0.99,0,3
13,0,13,0,45.02,0.99,0,3
14,0,14,0,30.45,0.99,0,3
15,0,15,1,48.45,0.99,1,3
16,0,16,0,32.62,0.99,0,3
