trial,block,block_trial,choice,reward,confidence,accurate,run
0,0,0,0,52.33,0.1,0,0
1,0,1,1,55.23,0.25,1,0
2,0,2,0,42.96,0.0,0,0
3,0,3,1,64.15,0.25,1,0
4,0,4,0,39.68,0.33,0,0
5,0,5,1,60.5,0.33,1,0
6,0,6,1,57.72,0.4,1,0
7,0,7,1,63.47,0.45,1,0
8,0,8,0,41.05,0.5,0,0
9,0,9,1,45.77,0.5,1,0
10,0,10,1,70.75,0.65,1,0
11,0,11,0,37.99,0.0,0,0
12,0,12,1,54.57,0.75,1,0
13,0,13,1,58.65,0.78,1,0
14,0,14,1,69.5,0.82,1,0
15,0,15,1,76.35,0.85,1,0
16,0,16,1,52.07,0.87,1,0
17,0,17,0,45.67,0.1,0,0
18,0,18,0,36.19,0.15,0,0
19,0,19,0,27.33,0.25,0,0
20,0,20,0,36.37,0.1,1,0
21,1,0,1,41.21,0.7,0,0
22,1,1,0,62.91,0.65,1,0
23,1,2,0,74.32,0.65,1,0
24,1,3,0,65.59,0.65,1,0
25,1,4,0,59.79,0.65,1,0
26,1,5,0,61.65,0.65,1,0
27,1,6,0,62.81,0.75,1,0
28,1,7,0,68.97,0.75,1,0
29,1,8,0,64.96,0.7,1,0
30,1,9,0,55.74,0.75,1,0
31,1,10,0,71.45,0.75,1,0
32,1,11,1,35.64,0.88,0,0
33,1,12,1,59.04,0.85,0,0
34,1,13,0,49.66,0.75,1,0
35,1,14,1,45.82,0.0,0,0
36,1,15,1,40.28,0.8,0,0
37,1,16,0,62.25,0.75,1,0
38,1,17,0,54.03,0.75,1,0
39,1,18,1,32.34,0.0,0,0
40,1,19,1,40.95,0.0,1,0
0,0,0,0,57.65,0.05,1,1
1,0,1,1,41.46,0.1,0,1
2,0,2,1,51.65,0.15,0,1
3,0,3,0,49.5,0.0,1,1
4,0,4,1,42.3,0.2,0,1
5,0,5,0,53.87,0.25,1,1
6,0,6,1,38.93,0.25,0,1
7,0,7,1,26.13,0.3,0,1
8,0,8,1,48.16,0.35,0,1
9,0,9,0,66.78,0.2,1,1
10,0,10,0,79.07,0.65,1,1
11,0,11,0,51.56,0.7,1,1
12,0,12,0,71.4,0.75,1,1
13,0,13,1,36.22,0.3,0,1
14,0,14,1,49.8,0.0,0,1
15,0,15,0,67.71,0.0,1,1
16,0,16,0,73.59,0.75,1,1
17,0,17,1,43.26,0.35,0,1
18,0,18,1,53.56,0.35,0,1
19,0,19,1,35.28,0.35,0,1
20,0,20,1,38.61,0.35,1,1
21,1,0,0,45.28,0.35,0,1
22,1,1,1,64.27,0.45,1,1
23,1,2,1,67.02,0.45,1,1
24,1,3,1,71.19,0.45,1,1
25,1,4,1,60.74,0.75,1,1
26,1,5,1,67.94,0.75,1,1
27,1,6,1,58.22,0.75,1,1
28,1,7,1,67.01,0.7,1,1
29,1,8,1,54.1,0.75,1,1
30,1,9,1,55.7,0.75,1,1
31,1,10,0,55.63,0.85,0,1
32,1,11,1,55.26,0.75,1,1
33,1,12,0,39.66,0.85,0,1
34,1,13,1,59.58,0.0,1,1
35,1,14,1,66.03,0.7,1,1
36,1,15,0,47.54,0.85,0,1
37,1,16,0,35.64,0.0,0,1
38,1,17,0,34.67,0.0,0,1
39,1,18,1,63.25,0.75,1,1
40,1,19,1,54.91,0.75,0,1
0,0,0,1,22.57,0.1,0,2
1,0,1,0,53.15,0.25,1,2
2,0,2,1,47.52,0.2,0,2
3,0,3,1,41.54,0.0,0,2
4,0,4,0,59.94,0.45,1,2
5,0,5,0,68.79,0.0,1,2
6,0,6,1,55.14,0.0,0,2
7,0,7,1,29.31,0.15,0,2
8,0,8,1,36.43,0.1,0,2
9,0,9,0,61.97,0.55,1,2
10,0,10,0,55.47,0.65,1,2
11,0,11,0,55.53,0.75,1,2
12,0,12,0,75.72,0.85,1,2
13,0,13,0,44.24,0.85,1,2
14,0,14,0,53.18,0.85,1,2
15,0,15,0,62.62,0.8,1,2
16,0,16,0,60.93,0.8,1,2
17,0,17,1,24.49,0.25,0,2
18,0,18,1,42.78,0.3,0,2
19,0,19,1,38.6,0.3,0,2
20,0,20,1,30.12,0.3,1,2
21,1,0,1,66.51,0.25,1,2
22,1,1,1,61.81,0.35,1,2
23,1,2,0,38.4,0.85,0,2
24,1,3,0,32.4,0.0,0,2
25,1,4,0,35.28,0.8,0,2
26,1,5,1,52.81,0.35,1,2
27,1,6,1,53.62,0.35,1,2
28,1,7,1,56.73,0.35,1,2
29,1,8,1,55.26,0.45,1,2
30,1,9,1,59.3,0.45,1,2
31,1,10,1,66.12,0.65,1,2
32,1,11,1,50.03,0.65,1,2
33,1,12,1,52.21,0.65,1,2
34,1,13,1,61.66,0.65,1,2
35,1,14,1,50.62,0.75,1,2
36,1,15,1,57.04,0.75,1,2
37,1,16,1,68.62,0.76,1,2
38,1,17,0,35.95,0.25,0,2
39,1,18,0,43.28,0.0,0,2
40,1,19,1,81.99,0.0,0,2
0,0,0,1,64.55,0.5,1,3
1,0,1,0,48.8,0.5,0,3
2,0,2,0,46.2,0.5,0,3
3,0,3,0,44.34,0.51,0,3
4,0,4,0,32.68,0.52,0,3
5,0,5,1,82.05,0.53,1,3
6,0,6,0,64.89,0.53,0,3
7,0,7,0,47.1,0.54,0,3
8,0,8,1,63.62,0.55,1,3
9,0,9,0,38.95,0.56,0,3
10,0,10,1,50.77,0.57,1,3
11,0,11,1,59.04,0.58,1,3
12,0,12,1,66.14,0.59,1,3
13,0,13,1,65.02,0.6,1,3
14,0,14,1,50.45,0.61,1,3
15,0,15,1,48.45,0.62,1,3
16,0,16,0,32.62,0.0,0,3
17,0,17,1,49.76,0.63,1,3
18,0,18,0,44.64,0.01,0,3
19,0,19,1,62.82,0.64,1,3
20,0,20,1,48.69,0.65,0,3
21,1,0,0,59.35,0.66,1,3
22,1,1,0,67.88,0.67,1,3
23,1,2,0,70.09,0.68,1,3
24,1,3,0,55.01,0.0,1,3
25,1,4,0,64.1,0.69,1,3
26,1,5,0,50.38,0.7,1,3
27,1,6,0,57.95,0.6,1,3
28,1,7,0,62.03,0.75,1,3
29,1,8,1,26.25,0.0,0,3
30,1,9,0,63.52,0.76,1,3
31,1,10,0,52.72,0.77,1,3
32,1,11,0,66.63,0.78,1,3
33,1,12,1,43.98,0.0,0,3
34,1,13,0,52.55,0.79,1,3
35,1,14,1,42.15,0.0,0,3
36,1,15,0,46.92,0.7,1,3
37,1,16,1,32.18,0.0,0,3
38,1,17,0,61.63,0.7,1,3
39,1,18,0,45.29,0.71,1,3
40,1,19,0,61.57,0.45,0,3
0,0,0,0,51.32,0.1,1,4
1,0,1,1,31.43,0.25,0,4
2,0,2,0,61.53,0.35,1,4
3,0,3,1,22.25,0.45,0,4
4,0,4,0,51.29,0.55,1,4
5,0,5,0,61.4,0.65,1,4
6,0,6,0,56.33,0.75,1,4
7,0,7,1,46.14,0.55,0,4
8,0,8,0,52.19,0.7,1,4
9,0,9,0,58.57,0.75,1,4
10,0,10,1,19.98,0.0,0,4
11,0,11,0,58.69,0.7,1,4
12,0,12,0,75.92,0.85,1,4
13,0,13,0,59.09,0.88,1,4
14,0,14,1,48.86,0.6,0,4
15,0,15,0,48.93,0.89,1,4
16,0,16,1,48.22,0.55,0,4
17,0,17,1,29.21,0.55,0,4
18,0,18,1,38.97,0.0,0,4
19,0,19,0,52.82,0.85,1,4
20,0,20,1,27.55,0.55,1,4
21,1,0,0,38.73,0.85,0,4
22,1,1,0,42.88,0.85,0,4
23,1,2,1,70.8,0.45,1,4
24,1,3,1,62.92,0.45,1,4
25,1,4,0,46.45,0.85,0,4
26,1,5,1,85.2,0.45,1,4
27,1,6,1,54.65,0.75,1,4
28,1,7,1,65.31,0.45,1,4
29,1,8,1,63.39,0.75,1,4
30,1,9,1,70.87,0.45,1,4
31,1,10,0,34.18,0.87,0,4
32,1,11,1,62.06,0.45,1,4
33,1,12,1,60.48,0.45,1,4
34,1,13,1,70.86,0.45,1,4
35,1,14,1,67.81,0.75,1,4
36,1,15,1,55.03,0.45,1,4
37,1,16,1,47.04,0.65,1,4
38,1,17,1,66.28,0.45,1,4
39,1,18,1,67.06,0.65,1,4
40,1,19,1,59.04,0.75,0,4
0,0,0,0,48.81,0.05,1,5
1,0,1,1,40.98,0.1,0,5
2,0,2,0,70.11,0.0,1,5
3,0,3,1,42.07,0.25,0,5
4,0,4,0,57.87,0.33,1,5
5,0,5,1,32.55,0.45,0,5
6,0,6,1,37.31,0.55,0,5
7,0,7,0,60.46,0.45,1,5
8,0,8,1,45.69,0.5,0,5
9,0,9,0,55.23,0.55,1,5
10,0,10,0,67.0,0.65,1,5
11,0,11,0,58.0,0.75,1,5
12,0,12,1,45.75,0.0,0,5
13,0,13,0,63.7,0.75,1,5
14,0,14,0,65.26,0.85,1,5
15,0,15,0,53.61,0.85,1,5
16,0,16,1,31.03,0.0,0,5
17,0,17,1,40.48,0.0,0,5
18,0,18,0,68.05,0.75,1,5
19,0,19,1,34.78,0.15,0,5
20,0,20,1,36.63,0.15,1,5
21,1,0,1,64.54,0.15,1,5
22,1,1,0,46.37,0.75,0,5
23,1,2,0,32.02,0.75,0,5
24,1,3,1,63.06,0.25,1,5
25,1,4,1,45.84,0.25,1,5
26,1,5,1,58.27,0.25,1,5
27,1,6,0,39.15,0.7,0,5
28,1,7,0,45.97,0.7,0,5
29,1,8,1,67.36,0.0,1,5
30,1,9,1,62.07,0.25,1,5
31,1,10,1,67.61,0.25,1,5
32,1,11,1,55.47,0.25,1,5
33,1,12,1,55.79,0.25,1,5
34,1,13,0,38.76,0.7,0,5
35,1,14,1,65.06,0.65,1,5
36,1,15,1,62.7,0.0,1,5
37,1,16,1,54.72,0.65,1,5
38,1,17,1,57.1,0.65,1,5
39,1,18,1,86.04,0.65,1,5
40,1,19,1,55.99,0.85,0,5
0,0,0,0,63.23,0.05,1,6
1,0,1,1,35.47,0.1,0,6
2,0,2,1,29.68,0.15,0,6
3,0,3,1,31.76,0.2,0,6
4,0,4,1,41.52,0.25,0,6
5,0,5,1,27.96,0.3,0,6
6,0,6,1,27.44,0.35,0,6
7,0,7,0,61.79,0.4,1,6
8,0,8,0,53.93,0.45,1,6
9,0,9,0,62.19,0.4,1,6
10,0,10,0,38.62,0.55,1,6
11,0,11,0,51.29,0.6,1,6
12,0,12,0,56.03,0.55,1,6
13,0,13,1,42.67,0.65,0,6
14,0,14,1,39.66,0.7,0,6
15,0,15,0,52.58,0.65,1,6
16,0,16,1,45.85,0.7,0,6
17,0,17,1,37.62,0.75,0,6
18,0,18,0,64.27,0.66,1,6
19,0,19,0,59.45,0.68,1,6
20,0,20,1,36.1,0.76,1,6
21,1,0,0,34.3,0.69,0,6
22,1,1,1,67.47,0.55,1,6
23,1,2,1,57.49,0.55,1,6
24,1,3,1,67.48,0.65,1,6
25,1,4,0,40.73,0.0,0,6
26,1,5,1,80.88,0.55,1,6
27,1,6,1,72.74,0.55,1,6
28,1,7,1,62.84,0.55,1,6
29,1,8,1,49.71,0.55,1,6
30,1,9,1,55.77,0.55,1,6
31,1,10,1,59.14,0.65,1,6
32,1,11,1,52.69,0.65,1,6
33,1,12,0,36.95,0.67,0,6
34,1,13,1,53.41,0.55,1,6
35,1,14,1,42.68,0.6,1,6
36,1,15,1,64.46,0.0,1,6
37,1,16,0,47.72,0.65,0,6
38,1,17,1,63.22,0.65,1,6
39,1,18,1,62.79,0.65,1,6
40,1,19,1,70.17,0.65,0,6
0,0,0,0,66.7,0.1,1,7
1,0,1,1,42.98,0.25,0,7
2,0,2,1,33.67,0.35,0,7
3,0,3,1,35.99,0.45,0,7
4,0,4,1,38.25,0.55,0,7
5,0,5,0,54.71,0.65,1,7
6,0,6,1,49.85,0.65,0,7
7,0,7,0,64.42,0.75,1,7
8,0,8,0,54.85,0.85,1,7
9,0,9,0,64.54,0.0,1,7
10,0,10,0,59.75,0.7,1,7
11,0,11,0,60.04,0.75,1,7
12,0,12,1,50.48,0.7,0,7
13,0,13,1,53.15,0.7,0,7
14,0,14,1,43.66,0.0,0,7
15,0,15,1,46.2,0.75,0,7
16,0,16,1,39.65,0.75,0,7
17,0,17,1,52.37,0.75,0,7
18,0,18,0,59.35,0.0,1,7
19,0,19,1,21.93,0.75,0,7
20,0,20,0,62.97,0.75,0,7
21,1,0,0,44.42,0.75,0,7
22,1,1,1,58.86,0.75,1,7
23,1,2,0,47.72,0.75,0,7
24,1,3,1,59.19,0.75,1,7
25,1,4,1,59.4,0.75,1,7
26,1,5,1,57.8,0.75,1,7
27,1,6,0,35.1,0.0,0,7
28,1,7,1,47.87,0.75,1,7
29,1,8,0,49.01,0.7,0,7
30,1,9,1,67.18,0.75,1,7
31,1,10,0,49.26,0.75,0,7
32,1,11,1,68.81,0.75,1,7
33,1,12,1,69.93,0.75,1,7
34,1,13,1,56.67,0.75,1,7
35,1,14,1,58.17,0.75,1,7
36,1,15,1,63.05,0.75,1,7
37,1,16,0,40.47,0.7,0,7
38,1,17,1,68.57,0.85,1,7
39,1,18,1,50.49,0.75,1,7
40,1,19,1,65.88,0.75,0,7
0,0,0,0,54.25,0.5,1,8
1,0,1,1,32.86,0.5,0,8
2,0,2,0,59.83,0.6,1,8
3,0,3,0,62.19,0.65,1,8
4,0,4,0,76.46,0.7,1,8
5,0,5,0,70.59,0.75,1,8
6,0,6,1,51.16,0.35,0,8
7,0,7,1,35.37,0.45,0,8
8,0,8,0,54.83,0.77,1,8
9,0,9,1,34.62,0.0,0,8
10,0,10,0,63.99,0.73,1,8
11,0,11,0,61.86,0.74,1,8
12,0,12,0,63.16,0.75,1,8
13,0,13,0,49.97,0.73,1,8
14,0,14,0,61.16,0.72,1,8
15,0,15,0,69.9,0.7,1,8
16,0,16,0,69.31,0.75,1,8
17,0,17,1,36.55,0.75,0,8
18,0,18,1,36.04,0.75,0,8
