trial,pumps,reward,max_pumps,exploded,balloon_trial,balloon_idx,run
0,2,2,128,False,0,0,0
1,0,0,128,False,1,0,0
2,0,0,32,False,0,1,0
3,1,1,128,False,2,0,0
4,4,4,128,False,3,0,0
5,1,1,32,False,1,1,0
6,1,1,8,False,0,2,0
7,0,0,8,False,1,2,0
8,0,0,128,False,4,0,0
9,2,2,128,False,5,0,0
10,0,0,8,False,2,2,0
11,1,1,128,False,6,0,0
12,0,0,32,False,2,1,0
13,0,0,8,False,3,2,0
14,6,6,8,False,4,2,0
15,1,1,128,False,7,0,0
16,0,0,32,False,3,1,0
17,1,1,8,False,5,2,0
18,3,0,32,True,4,1,0
19,0,0,32,False,5,1,0
20,1,1,8,False,6,2,0
21,0,0,32,False,6,1,0
22,0,0,32,False,7,1,0
23,0,0,128,False,8,0,0
24,1,1,8,False,7,2,0
25,4,4,128,False,9,0,0
26,1,1,8,False,8,2,0
27,0,0,128,False,10,0,0
28,0,0,128,False,11,0,0
29,0,0,32,False,8,1,0
30,0,0,32,False,9,1,0
31,1,1,128,False,12,0,0
32,0,0,128,False,13,0,0
33,0,0,32,False,10,1,0
34,4,4,8,False,9,2,0
35,3,0,8,True,10,2,0
36,0,0,32,False,11,1,0
37,0,0,8,False,11,2,0
38,0,0,128,False,14,0,0
39,1,1,32,False,12,1,0
40,0,0,32,False,13,1,0
41,1,0,8,True,12,2,0
42,2,2,32,False,14,1,0
43,3,0,8,True,13,2,0
44,5,0,8,True,14,2,0
0,0,0,32,False,0,1,1
1,2,2,128,False,0,0,1
2,0,0,32,False,1,1,1
3,1,1,8,False,0,2,1
4,2,2,128,False,1,0,1
5,0,0,128,False,2,0,1
6,0,0,8,False,1,2,1
7,0,0,8,False,2,2,1
8,1,1,32,False,2,1,1
9,1,1,32,False,3,1,1
10,1,1,8,False,3,2,1
11,0,0,32,False,4,1,1
12,0,0,8,False,4,2,1
13,0,0,128,False,3,0,1
14,2,2,8,False,5,2,1
15,0,0,8,False,6,2,1
16,0,0,8,False,7,2,1
17,2,2,128,False,4,0,1
18,2,2,32,False,5,1,1
19,2,2,128,False,5,0,1
20,0,0,32,False,6,1,1
21,2,0,8,True,8,2,1
22,4,4,8,False,9,2,1
23,0,0,32,False,7,1,1
24,0,0,128,False,6,0,1
25,4,4,128,False,7,0,1
26,0,0,32,False,8,1,1
27,2,2,32,False,9,1,1
28,1,1,128,False,8,0,1
29,1,1,128,False,9,0,1
30,0,0,32,False,10,1,1
31,0,0,32,False,11,1,1
32,0,0,32,False,12,1,1
33,3,3,32,False,13,1,1
34,0,0,8,False,10,2,1
35,0,0,128,False,10,0,1
36,1,1,128,False,11,0,1
37,0,0,32,False,14,1,1
38,1,1,8,False,11,2,1
39,0,0,8,False,12,2,1
40,1,1,8,False,13,2,1
41,0,0,8,False,14,2,1
42,3,3,128,False,12,0,1
43,0,0,128,False,13,0,1
44,2,2,128,False,14,0,1
0,1,1,128,False,0,0,2
1,0,0,128,False,1,0,2
2,1,1,128,False,2,0,2
3,3,3,128,False,3,0,2
4,0,0,32,False,0,1,2
5,3,3,8,False,0,2,2
6,2,2,32,False,1,1,2
7,2,2,128,False,4,0,2
8,1,1,128,False,5,0,2
9,2,2,128,False,6,0,2
10,3,3,128,False,7,0,2
11,1,1,32,False,2,1,2
12,2,2,128,False,8,0,2
13,0,0,32,False,3,1,2
14,2,2,128,False,9,0,2
15,2,2,8,False,1,2,2
16,0,0,8,False,2,2,2
17,1,0,128,True,10,0,2
18,2,2,128,False,11,0,2
19,2,2,8,False,3,2,2
20,3,3,128,False,12,0,2
21,6,0,8,True,4,2,2
22,0,0,32,False,4,1,2
23,5,5,32,False,5,1,2
24,1,1,32,False,6,1,2
25,0,0,8,False,5,2,2
26,0,0,8,False,6,2,2
27,1,0,8,True,7,2,2
28,1,1,32,False,7,1,2
29,0,0,32,False,8,1,2
30,0,0,8,False,8,2,2
31,0,0,32,False,9,1,2
32,0,0,32,False,10,1,2
33,0,0,32,False,11,1,2
34,0,0,32,False,12,1,2
35,0,0,8,False,9,2,2
36,0,0,32,False,13,1,2
37,0,0,128,False,13,0,2
38,1,1,32,False,14,1,2
39,0,0,128,False,14,0,2
40,1,1,8,False,10,2,2
41,0,0,8,False,11,2,2
42,1,1,8,False,12,2,2
43,0,0,8,False,13,2,2
44,3,3,8,False,14,2,2
0,1,1,32,False,0,1,3
1,4,4,32,False,1,1,3
2,0,0,8,False,0,2,3
3,0,0,32,False,2,1,3
4,1,1,32,False,3,1,3
5,0,0,32,False,4,1,3
6,0,0,128,False,0,0,3
7,0,0,128,False,1,0,3
8,0,0,128,False,2,0,3
9,0,0,8,False,1,2,3
10,0,0,128,False,3,0,3
11,0,0,32,False,5,1,3
12,1,1,32,False,6,1,3
