informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.01,0
False,0.9,0.5,blue,0.9,0
True,0.5,0.3,red,0.38,1
False,0.9,0.5,red,0.2,1
True,0.5,0.7,blue,0.99,2
False,0.1,0.5,blue,0.1,2
True,0.5,0.1,blue,0.1,3
False,0.8,0.6,blue,0.57,3
True,0.4,0.3,blue,0.36,4
False,0.8,0.5,blue,0.5,4
True,0.5,0.1,red,0.03,5
False,0.7,0.5,blue,0.64,5
True,0.5,0.8,red,0.8,6
False,0.8,0.6,blue,0.73,6
True,0.6,0.8,blue,0.59,7
False,0.1,0.5,blue,0.01,7
True,0.5,0.1,red,0.05,8
False,0.3,0.5,blue,0.43,8
True,0.5,0.1,blue,0.25,9
False,0.3,0.5,red,0.38,9
True,0.5,0.3,red,0.38,10
False,0.2,0.5,blue,0.1,10
True,0.5,0.7,blue,0.3,11
False,0.7,0.5,red,0.88,11
True,0.5,0.1,red,0.1,12
False,0.1,0.4,red,0.01,12
True,0.4,0.1,red,0.01,13
False,0.7,0.5,blue,0.71,13
True,0.4,0.7,red,0.61,14
False,0.1,0.4,red,0.07,14
True,0.4,0.1,red,0.07,15
False,0.9,0.6,blue,0.86,15
True,0.5,0.7,blue,0.6,16
False,0.8,0.4,blue,0.99,16
True,0.4,0.3,blue,0.61,17
False,0.7,0.4,red,0.61,17
True,0.5,0.9,red,0.2,18
False,0.2,0.6,blue,0.17,18
True,0.6,0.7,blue,0.06,19
False,0.3,0.5,blue,0.38,19
True,0.6,0.9,red,0.38,20
False,0.3,0.4,red,0.29,20
True,0.5,0.7,red,0.99,21
False,0.1,0.5,red,0.1,21
True,0.4,0.1,blue,0.5,22
False,0.7,0.5,blue,0.87,22
True,0.4,0.9,red,0.86,23
False,0.9,0.5,red,0.99,23
True,0.5,0.7,red,0.99,24
False,0.7,0.6,red,0.95,24
True,0.5,0.2,blue,0.5,25
False,0.2,0.5,blue,0.25,25
True,0.4,0.1,blue,0.33,26
False,0.9,0.6,red,0.94,26
True,0.5,0.9,blue,0.11,27
False,0.8,0.4,blue,0.99,27
True,0.5,0.8,red,0.99,28
False,0.1,0.5,red,0.09,28
True,0.6,0.9,blue,0.17,29
False,0.8,0.5,red,0.83,29
True,0.5,0.9,red,0.99,30
False,0.8,0.4,blue,0.73,30
True,0.4,0.9,blue,0.03,31
False,0.3,0.5,red,0.25,31
True,0.5,0.1,red,0.5,32
False,0.2,0.4,blue,0.2,32
True,0.4,0.3,blue,0.29,33
False,0.8,0.4,blue,0.86,33
True,0.5,0.8,red,0.99,34
False,0.7,0.5,blue,0.64,34
True,0.5,0.2,blue,0.8,35
False,0.8,0.5,red,0.8,35
True,0.4,0.8,blue,0.14,36
False,0.7,0.6,red,0.85,36
