informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.32,0
False,0.9,0.5,blue,0.2,0
True,0.5,0.3,red,0.3,1
False,0.9,0.5,red,0.99,1
True,0.5,0.7,blue,0.7,2
False,0.1,0.5,blue,0.5,2
True,0.5,0.1,blue,0.99,3
False,0.8,0.6,blue,0.25,3
True,0.4,0.3,blue,0.2,4
False,0.8,0.5,blue,0.5,4
True,0.5,0.1,red,0.99,5
False,0.7,0.5,blue,0.25,5
True,0.5,0.8,red,0.16,6
False,0.8,0.6,blue,0.25,6
True,0.6,0.8,blue,0.99,7
False,0.1,0.5,blue,0.99,7
True,0.5,0.1,red,0.5,8
False,0.3,0.5,blue,0.25,8
True,0.5,0.1,blue,0.99,9
False,0.3,0.5,red,0.5,9
True,0.5,0.3,red,0.5,10
False,0.2,0.5,blue,0.99,10
True,0.5,0.7,blue,0.5,11
False,0.7,0.5,red,0.21,11
True,0.5,0.1,red,0.99,12
False,0.1,0.4,red,0.13,12
True,0.4,0.1,red,0.99,13
False,0.7,0.5,blue,0.99,13
True,0.4,0.7,red,0.99,14
False,0.1,0.4,red,0.76,14
True,0.4,0.1,red,0.99,15
False,0.9,0.6,blue,0.5,15
True,0.5,0.7,blue,0.3,16
False,0.8,0.4,blue,0.25,16
True,0.4,0.3,blue,0.8,17
False,0.7,0.4,red,0.99,17
True,0.5,0.9,red,0.99,18
False,0.2,0.6,blue,0.99,18
True,0.6,0.7,blue,0.0,19
False,0.3,0.5,blue,0.99,19
True,0.6,0.9,red,0.99,20
False,0.3,0.4,red,0.91,20
True,0.5,0.7,red,0.7,21
False,0.1,0.5,red,0.22,21
True,0.4,0.1,blue,0.99,22
False,0.7,0.5,blue,0.0,22
True,0.4,0.9,red,0.99,23
False,0.9,0.5,red,0.5,23
True,0.5,0.7,red,0.11,24
False,0.7,0.6,red,0.92,24
True,0.5,0.2,blue,0.99,25
False,0.2,0.5,blue,0.99,25
True,0.4,0.1,blue,0.0,26
False,0.9,0.6,red,0.52,26
True,0.5,0.9,blue,0.0,27
False,0.8,0.4,blue,0.99,27
True,0.5,0.8,red,0.16,28
False,0.1,0.5,red,0.25,28
True,0.6,0.9,blue,0.99,29
False,0.8,0.5,red,0.4,29
True,0.5,0.9,red,0.99,30
False,0.8,0.4,blue,0.4,30
True,0.4,0.9,blue,0.25,31
False,0.3,0.5,red,0.3,31
True,0.5,0.1,red,0.99,32
False,0.2,0.4,blue,0.32,32
True,0.4,0.3,blue,0.18,33
False,0.8,0.4,blue,0.34,33
