informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.6,0
False,0.9,0.5,blue,0.5,0
True,0.5,0.3,red,0.6,1
False,0.9,0.5,red,0.25,1
True,0.5,0.7,blue,0.3,2
False,0.1,0.5,blue,0.05,2
True,0.5,0.1,blue,0.05,3
False,0.8,0.6,blue,0.75,3
True,0.4,0.3,blue,0.25,4
False,0.8,0.5,blue,0.62,4
True,0.5,0.1,red,0.9,5
False,0.7,0.5,blue,0.17,5
True,0.5,0.8,red,0.8,6
False,0.8,0.6,blue,0.5,6
True,0.6,0.8,blue,0.99,7
False,0.1,0.5,blue,0.5,7
True,0.5,0.1,red,0.99,8
False,0.3,0.5,blue,0.83,8
True,0.5,0.1,blue,0.2,9
False,0.3,0.5,red,0.25,9
True,0.5,0.3,red,0.3,10
False,0.2,0.5,blue,0.25,10
True,0.5,0.7,blue,0.42,11
False,0.7,0.5,red,0.71,11
True,0.5,0.1,red,0.1,12
False,0.1,0.4,red,0.4,12
True,0.4,0.1,red,0.03,13
False,0.7,0.5,blue,0.86,13
True,0.4,0.7,red,0.99,14
False,0.1,0.4,red,0.4,14
True,0.4,0.1,red,0.26,15
False,0.9,0.6,blue,0.44,15
True,0.5,0.7,blue,0.21,16
False,0.8,0.4,blue,0.5,16
True,0.4,0.3,blue,0.75,17
False,0.7,0.4,red,0.28,17
True,0.5,0.9,red,0.5,18
False,0.2,0.6,blue,0.99,18
True,0.6,0.7,blue,0.5,19
False,0.3,0.5,blue,0.33,19
True,0.6,0.9,red,0.99,20
False,0.3,0.4,red,0.76,20
True,0.5,0.7,red,0.6,21
False,0.1,0.5,red,0.5,21
True,0.4,0.1,blue,0.25,22
False,0.7,0.5,blue,0.99,22
True,0.4,0.9,red,0.9,23
False,0.9,0.5,red,0.55,23
True,0.5,0.7,red,0.6,24
False,0.7,0.6,red,0.43,24
True,0.5,0.2,blue,0.2,25
False,0.2,0.5,blue,0.5,25
True,0.4,0.1,blue,0.03,26
False,0.9,0.6,red,0.4,26
True,0.5,0.9,blue,0.9,27
False,0.8,0.4,blue,0.32,27
True,0.5,0.8,red,0.8,28
False,0.1,0.5,red,0.5,28
True,0.6,0.9,blue,0.6,29
False,0.8,0.5,red,0.62,29
True,0.5,0.9,red,0.5,30
False,0.8,0.4,blue,0.33,30
True,0.4,0.9,blue,0.5,31
False,0.3,0.5,red,0.33,31
True,0.5,0.1,red,0.11,32
False,0.2,0.4,blue,0.4,32
True,0.4,0.3,blue,0.75,33
False,0.8,0.4,blue,0.5,33
True,0.5,0.8,red,0.6,34
