informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.07,0
False,0.9,0.5,blue,0.99,0
True,0.5,0.3,red,0.3,1
False,0.9,0.5,red,0.5,1
True,0.5,0.7,blue,0.75,2
False,0.1,0.5,blue,0.2,2
True,0.5,0.1,blue,0.5,3
False,0.8,0.6,blue,0.13,3
True,0.4,0.3,blue,0.4,4
False,0.8,0.5,blue,0.8,4
True,0.5,0.1,red,0.1,5
False,0.7,0.5,blue,0.5,5
True,0.5,0.8,red,0.99,6
False,0.8,0.6,blue,0.86,6
True,0.6,0.8,blue,0.27,7
False,0.1,0.5,blue,0.1,7
True,0.5,0.1,red,0.9,8
False,0.3,0.5,blue,0.43,8
True,0.5,0.1,blue,0.99,9
False,0.3,0.5,red,0.43,9
True,0.5,0.3,red,0.83,10
False,0.2,0.5,blue,0.2,10
True,0.5,0.7,blue,0.3,11
False,0.7,0.5,red,0.5,11
True,0.5,0.1,red,0.99,12
False,0.1,0.4,red,0.11,12
True,0.4,0.1,red,0.99,13
False,0.7,0.5,blue,0.7,13
True,0.4,0.7,red,0.3,14
False,0.1,0.4,red,0.07,14
True,0.4,0.1,red,0.29,15
False,0.9,0.6,blue,0.95,15
True,0.5,0.7,blue,0.3,16
False,0.8,0.4,blue,0.67,16
True,0.4,0.3,blue,0.4,17
False,0.7,0.4,red,0.58,17
True,0.5,0.9,red,0.9,18
False,0.2,0.6,blue,0.25,18
True,0.6,0.7,blue,0.55,19
False,0.3,0.5,blue,0.43,19
True,0.6,0.9,red,0.63,20
False,0.3,0.4,red,0.22,20
True,0.5,0.7,red,0.7,21
False,0.1,0.5,red,0.1,21
True,0.4,0.1,blue,0.86,22
False,0.7,0.5,blue,0.64,22
True,0.4,0.9,red,0.67,23
False,0.9,0.5,red,0.9,23
True,0.5,0.7,red,0.99,24
False,0.7,0.6,red,0.78,24
True,0.5,0.2,blue,0.8,25
False,0.2,0.5,blue,0.2,25
True,0.4,0.1,blue,0.38,26
False,0.9,0.6,red,0.96,26
True,0.5,0.9,blue,0.1,27
False,0.8,0.4,blue,0.86,27
True,0.5,0.8,red,0.76,28
False,0.1,0.5,red,0.2,28
True,0.6,0.9,blue,0.2,29
False,0.8,0.5,red,0.99,29
True,0.5,0.9,red,0.9,30
False,0.8,0.4,blue,0.66,30
True,0.4,0.9,blue,0.07,31
False,0.3,0.5,red,0.43,31
True,0.5,0.1,red,0.1,32
False,0.2,0.4,blue,0.76,32
True,0.4,0.3,blue,0.35,33
False,0.8,0.4,blue,0.86,33
True,0.5,0.8,red,0.89,34
False,0.7,0.5,blue,0.82,34
True,0.5,0.2,blue,0.5,35
False,0.8,0.5,red,0.99,35
True,0.4,0.8,blue,0.14,36
False,0.7,0.6,red,0.78,36
True,0.6,0.7,red,0.67,37
False,0.3,0.5,red,0.26,37
True,0.4,0.2,red,0.25,38
False,0.7,0.5,red,0.7,38
True,0.4,0.3,red,0.22,39
False,0.2,0.6,blue,0.4,39
True,0.5,0.7,red,0.99,40
False,0.7,0.6,blue,0.61,40
True,0.6,0.7,blue,0.18,41
False,0.1,0.4,blue,0.1,41
True,0.6,0.7,blue,0.39,42
False,0.2,0.4,blue,0.27,42
True,0.5,0.2,red,0.2,43
False,0.2,0.6,red,0.27,43
True,0.5,0.3,blue,0.5,44
False,0.3,0.6,blue,0.22,44
True,0.6,0.3,blue,0.6,45
False,0.3,0.4,blue,0.24,45
True,0.5,0.9,blue,0.1,46
False,0.3,0.6,red,0.39,46
True,0.6,0.9,blue,0.57,47
False,0.9,0.5,blue,0.9,47
True,0.6,0.1,blue,0.55,48
False,0.1,0.5,blue,0.2,48
True,0.5,0.8,red,0.8,49
False,0.8,0.6,red,0.86,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.78,50
True,0.5,0.2,blue,0.99,51
False,0.9,0.6,red,0.93,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.67,52
True,0.5,0.7,blue,0.35,53
False,0.9,0.6,blue,0.99,53
True,0.5,0.3,blue,0.3,54
False,0.2,0.6,red,0.27,54
True,0.5,0.2,red,0.2,55
False,0.3,0.6,blue,0.22,55
True,0.5,0.8,red,0.5,56
False,0.8,0.6,blue,0.57,56
True,0.5,0.1,red,0.1,57
False,0.9,0.6,blue,0.82,57
True,0.5,0.1,red,0.05,58
False,0.3,0.5,red,0.26,58
True,0.5,0.8,blue,0.2,59
False,0.1,0.5,blue,0.1,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.2,60
True,0.5,0.1,red,0.1,61
False,0.3,0.6,red,0.47,61
True,0.5,0.3,blue,0.5,62
False,0.8,0.5,red,0.99,62
True,0.6,0.2,red,0.27,63
False,0.9,0.5,red,0.95,63
True,0.5,0.3,red,0.3,64
False,0.1,0.5,blue,0.2,64
True,0.6,0.8,red,0.86,65
False,0.8,0.4,blue,0.5,65
True,0.5,0.3,red,0.5,66
False,0.2,0.6,red,0.27,66
True,0.5,0.8,red,0.8,67
False,0.9,0.4,blue,0.96,67
True,0.5,0.3,red,0.29,68
False,0.9,0.4,blue,0.9,68
True,0.4,0.7,blue,0.85,69
False,0.1,0.5,red,0.01,69
True,0.5,0.8,blue,0.2,70
False,0.8,0.6,blue,0.73,70
True,0.5,0.3,blue,0.3,71
False,0.7,0.6,red,0.78,71
True,0.6,0.2,red,0.27,72
False,0.9,0.5,blue,0.82,72
True,0.4,0.9,blue,0.07,73
False,0.1,0.4,red,0.06,73
True,0.5,0.3,blue,0.5,74
False,0.9,0.5,red,0.99,74
True,0.5,0.3,red,0.5,75
False,0.1,0.4,blue,0.63,75
True,0.4,0.1,red,0.98,76
False,0.2,0.5,red,0.17,76
True,0.4,0.1,red,0.07,77
False,0.9,0.6,blue,0.93,77
True,0.4,0.1,blue,0.86,78
False,0.3,0.5,blue,0.43,78
True,0.5,0.8,blue,0.2,79
False,0.8,0.5,red,0.99,79
True,0.6,0.3,red,0.43,80
False,0.3,0.5,red,0.3,80
True,0.5,0.2,blue,0.8,81
False,0.8,0.6,blue,0.73,81
True,0.6,0.1,red,0.93,82
False,0.2,0.4,red,0.14,82
True,0.5,0.7,red,0.99,83
False,0.7,0.4,blue,0.28,83
True,0.5,0.7,blue,0.19,84
False,0.1,0.6,red,0.14,84
True,0.5,0.2,red,0.5,85
False,0.7,0.5,red,0.5,85
True,0.4,0.1,red,0.47,86
False,0.9,0.4,red,0.82,86
True,0.4,0.7,blue,0.12,87
False,0.3,0.4,red,0.22,87
True,0.4,0.2,red,0.25,88
False,0.3,0.5,blue,0.3,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.63,89
True,0.6,0.7,blue,0.43,90
False,0.2,0.4,blue,0.25,90
True,0.5,0.2,blue,0.5,91
False,0.8,0.6,red,0.86,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.99,92
True,0.5,0.9,blue,0.5,93
False,0.2,0.5,red,0.2,93
True,0.5,0.1,blue,0.5,94
False,0.8,0.5,red,0.99,94
True,0.5,0.9,blue,0.1,95
False,0.2,0.5,red,0.2,95
True,0.5,0.8,red,0.8,96
False,0.7,0.5,red,0.99,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.9,97
True,0.6,0.7,blue,0.39,98
False,0.8,0.5,red,0.99,98
True,0.5,0.9,red,0.9,99
False,0.1,0.4,red,0.07,99
