informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.86,0
False,0.9,0.5,blue,0.88,0
True,0.5,0.3,red,0.3,1
False,0.9,0.5,red,0.9,1
True,0.5,0.7,blue,0.3,2
False,0.1,0.5,blue,0.11,2
True,0.5,0.1,blue,0.9,3
False,0.8,0.6,blue,0.48,3
True,0.4,0.3,blue,0.33,4
False,0.8,0.5,blue,0.8,4
True,0.5,0.1,red,0.11,5
False,0.7,0.5,blue,0.7,5
True,0.5,0.8,red,0.99,6
False,0.8,0.6,blue,0.63,6
True,0.6,0.8,blue,0.38,7
False,0.1,0.5,blue,0.05,7
True,0.5,0.1,red,0.1,8
False,0.3,0.5,blue,0.3,8
True,0.5,0.1,blue,0.01,9
False,0.3,0.5,red,0.33,9
True,0.5,0.3,red,0.6,10
False,0.2,0.5,blue,0.5,10
True,0.5,0.7,blue,0.3,11
False,0.7,0.5,red,0.99,11
True,0.5,0.1,red,0.5,12
False,0.1,0.4,red,0.07,12
True,0.4,0.1,red,0.07,13
False,0.7,0.5,blue,0.99,13
True,0.4,0.7,red,0.61,14
False,0.1,0.4,red,0.07,14
True,0.4,0.1,red,0.4,15
False,0.9,0.6,blue,0.9,15
True,0.5,0.7,blue,0.3,16
False,0.8,0.4,blue,0.63,16
True,0.4,0.3,blue,0.44,17
False,0.7,0.4,red,0.67,17
True,0.5,0.9,red,0.9,18
False,0.2,0.6,blue,0.27,18
True,0.6,0.7,blue,0.99,19
False,0.3,0.5,blue,0.43,19
True,0.6,0.9,red,0.93,20
False,0.3,0.4,red,0.13,20
True,0.5,0.7,red,0.99,21
False,0.1,0.5,red,0.36,21
True,0.4,0.1,blue,0.98,22
False,0.7,0.5,blue,0.99,22
True,0.4,0.9,red,0.86,23
False,0.9,0.5,red,0.9,23
True,0.5,0.7,red,0.99,24
False,0.7,0.6,red,0.74,24
True,0.5,0.2,blue,0.8,25
False,0.2,0.5,blue,0.36,25
True,0.4,0.1,blue,0.86,26
False,0.9,0.6,red,0.52,26
True,0.5,0.9,blue,0.82,27
False,0.8,0.4,blue,0.8,27
True,0.5,0.8,red,0.8,28
False,0.1,0.5,red,0.05,28
True,0.6,0.9,blue,0.14,29
False,0.8,0.5,red,0.8,29
True,0.5,0.9,red,0.9,30
False,0.8,0.4,blue,0.63,30
True,0.4,0.9,blue,0.93,31
False,0.3,0.5,red,0.38,31
True,0.5,0.1,red,0.1,32
False,0.2,0.4,blue,0.69,32
True,0.4,0.3,blue,0.29,33
False,0.8,0.4,blue,0.86,33
True,0.5,0.8,red,0.8,34
False,0.7,0.5,blue,0.99,34
True,0.5,0.2,blue,0.4,35
False,0.8,0.5,red,0.8,35
True,0.4,0.8,blue,0.14,36
False,0.7,0.6,red,0.42,36
True,0.6,0.7,red,0.78,37
False,0.3,0.5,red,0.43,37
True,0.4,0.2,red,0.14,38
False,0.7,0.5,red,0.7,38
True,0.4,0.3,red,0.22,39
False,0.2,0.6,blue,0.15,39
True,0.5,0.7,red,0.7,40
False,0.7,0.6,blue,0.28,40
True,0.6,0.7,blue,0.82,41
False,0.1,0.4,blue,0.07,41
True,0.6,0.7,blue,0.39,42
False,0.2,0.4,blue,0.25,42
True,0.5,0.2,red,0.2,43
False,0.2,0.6,red,0.38,43
True,0.5,0.3,blue,0.7,44
False,0.3,0.6,blue,0.29,44
True,0.6,0.3,blue,0.38,45
False,0.3,0.4,blue,0.07,45
True,0.5,0.9,blue,0.1,46
False,0.3,0.6,red,0.38,46
True,0.6,0.9,blue,0.55,47
False,0.9,0.5,blue,0.9,47
True,0.6,0.1,blue,0.5,48
False,0.1,0.5,blue,0.1,48
True,0.5,0.8,red,0.8,49
False,0.8,0.6,red,0.86,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.78,50
True,0.5,0.2,blue,0.99,51
False,0.9,0.6,red,0.51,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.99,52
True,0.5,0.7,blue,0.6,53
False,0.9,0.6,blue,0.86,53
True,0.5,0.3,blue,0.99,54
False,0.2,0.6,red,0.38,54
True,0.5,0.2,red,0.2,55
False,0.3,0.6,blue,0.29,55
True,0.5,0.8,red,0.99,56
False,0.8,0.6,blue,0.73,56
True,0.5,0.1,red,0.2,57
False,0.9,0.6,blue,0.99,57
True,0.5,0.1,red,0.1,58
False,0.3,0.5,red,0.6,58
True,0.5,0.8,blue,0.2,59
False,0.1,0.5,blue,0.06,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.11,60
True,0.5,0.1,red,0.1,61
False,0.3,0.6,red,0.39,61
True,0.5,0.3,blue,0.99,62
False,0.8,0.5,red,0.5,62
True,0.6,0.2,red,0.27,63
