informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.37,0
False,0.9,0.5,blue,0.49,0
True,0.5,0.3,red,0.5,1
False,0.9,0.5,red,0.9,1
True,0.5,0.7,blue,0.3,2
False,0.1,0.5,blue,0.11,2
True,0.5,0.1,blue,0.5,3
False,0.8,0.6,blue,0.73,3
True,0.4,0.3,blue,0.33,4
False,0.8,0.5,blue,0.8,4
True,0.5,0.1,red,0.5,5
False,0.7,0.5,blue,0.82,5
True,0.5,0.8,red,0.8,6
False,0.8,0.6,blue,0.73,6
True,0.6,0.8,blue,0.27,7
False,0.1,0.5,blue,0.11,7
True,0.5,0.1,red,0.5,8
False,0.3,0.5,blue,0.43,8
True,0.5,0.1,blue,0.17,9
False,0.3,0.5,red,0.6,9
True,0.5,0.3,red,0.67,10
False,0.2,0.5,blue,0.5,10
True,0.5,0.7,blue,0.3,11
False,0.7,0.5,red,0.7,11
True,0.5,0.1,red,0.1,12
False,0.1,0.4,red,0.07,12
True,0.4,0.1,red,0.03,13
False,0.7,0.5,blue,0.7,13
True,0.4,0.7,red,0.48,14
False,0.1,0.4,red,0.17,14
True,0.4,0.1,red,0.55,15
False,0.9,0.6,blue,0.86,15
True,0.5,0.7,blue,0.3,16
False,0.8,0.4,blue,0.86,16
True,0.4,0.3,blue,0.33,17
False,0.7,0.4,red,0.22,17
True,0.5,0.9,red,0.95,18
False,0.2,0.6,blue,0.14,18
True,0.6,0.7,blue,0.39,19
False,0.3,0.5,blue,0.6,19
True,0.6,0.9,red,0.93,20
False,0.3,0.4,red,0.29,20
True,0.5,0.7,red,0.7,21
False,0.1,0.5,red,0.02,21
True,0.4,0.1,blue,0.15,22
False,0.7,0.5,blue,0.82,22
True,0.4,0.9,red,0.86,23
False,0.9,0.5,red,0.53,23
True,0.5,0.7,red,0.7,24
False,0.7,0.6,red,0.64,24
True,0.5,0.2,blue,0.98,25
False,0.2,0.5,blue,0.25,25
True,0.4,0.1,blue,0.33,26
False,0.9,0.6,red,0.93,26
True,0.5,0.9,blue,0.95,27
False,0.8,0.4,blue,0.8,27
True,0.5,0.8,red,0.8,28
False,0.1,0.5,red,0.09,28
True,0.6,0.9,blue,0.14,29
False,0.8,0.5,red,0.95,29
True,0.5,0.9,red,0.58,30
False,0.8,0.4,blue,0.67,30
True,0.4,0.9,blue,0.07,31
False,0.3,0.5,red,0.6,31
True,0.5,0.1,red,0.5,32
False,0.2,0.4,blue,0.14,32
True,0.4,0.3,blue,0.83,33
False,0.8,0.4,blue,0.6,33
True,0.5,0.8,red,0.8,34
False,0.7,0.5,blue,0.7,34
True,0.5,0.2,blue,0.4,35
False,0.8,0.5,red,0.8,35
True,0.4,0.8,blue,0.14,36
False,0.7,0.6,red,0.78,36
True,0.6,0.7,red,0.87,37
False,0.3,0.5,red,0.18,37
True,0.4,0.2,red,0.11,38
False,0.7,0.5,red,0.7,38
True,0.4,0.3,red,0.73,39
False,0.2,0.6,blue,0.14,39
True,0.5,0.7,red,0.7,40
False,0.7,0.6,blue,0.61,40
True,0.6,0.7,blue,0.43,41
False,0.1,0.4,blue,0.14,41
True,0.6,0.7,blue,0.39,42
False,0.2,0.4,blue,0.2,42
True,0.5,0.2,red,0.2,43
False,0.2,0.6,red,0.25,43
True,0.5,0.3,blue,0.5,44
False,0.3,0.6,blue,0.22,44
True,0.6,0.3,blue,0.86,45
False,0.3,0.4,blue,0.21,45
True,0.5,0.9,blue,0.09,46
False,0.3,0.6,red,0.14,46
True,0.6,0.9,blue,0.14,47
False,0.9,0.5,blue,0.9,47
True,0.6,0.1,blue,0.6,48
False,0.1,0.5,blue,0.18,48
True,0.5,0.8,red,0.71,49
False,0.8,0.6,red,0.86,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.78,50
True,0.5,0.2,blue,0.8,51
False,0.9,0.6,red,0.93,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.7,52
True,0.5,0.7,blue,0.6,53
False,0.9,0.6,blue,0.86,53
True,0.5,0.3,blue,0.5,54
False,0.2,0.6,red,0.25,54
True,0.5,0.2,red,0.2,55
False,0.3,0.6,blue,0.14,55
True,0.5,0.8,red,0.8,56
False,0.8,0.6,blue,0.73,56
True,0.5,0.1,red,0.5,57
False,0.9,0.6,blue,0.86,57
True,0.5,0.1,red,0.5,58
False,0.3,0.5,red,0.3,58
True,0.5,0.8,blue,0.16,59
False,0.1,0.5,blue,0.11,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.11,60
True,0.5,0.1,red,0.1,61
False,0.3,0.6,red,0.39,61
True,0.5,0.3,blue,0.5,62
False,0.8,0.5,red,0.8,62
True,0.6,0.2,red,0.27,63
False,0.9,0.5,red,0.9,63
True,0.5,0.3,red,0.3,64
False,0.1,0.5,blue,0.18,64
True,0.6,0.8,red,0.9,65
False,0.8,0.4,blue,0.86,65
True,0.5,0.3,red,0.5,66
False,0.2,0.6,red,0.25,66
True,0.5,0.8,red,0.8,67
False,0.9,0.4,blue,0.93,67
True,0.5,0.3,red,0.6,68
False,0.9,0.4,blue,0.91,68
True,0.4,0.7,blue,0.25,69
False,0.1,0.5,red,0.53,69
True,0.5,0.8,blue,0.2,70
False,0.8,0.6,blue,0.73,70
True,0.5,0.3,blue,0.5,71
False,0.7,0.6,red,0.78,71
True,0.6,0.2,red,0.27,72
False,0.9,0.5,blue,0.9,72
True,0.4,0.9,blue,0.07,73
False,0.1,0.4,red,0.07,73
True,0.5,0.3,blue,0.5,74
False,0.9,0.5,red,0.96,74
True,0.5,0.3,red,0.5,75
False,0.1,0.4,blue,0.14,75
True,0.4,0.1,red,0.07,76
False,0.2,0.5,red,0.2,76
True,0.4,0.1,red,0.15,77
False,0.9,0.6,blue,0.86,77
True,0.4,0.1,blue,0.4,78
False,0.3,0.5,blue,0.43,78
True,0.5,0.8,blue,0.4,79
False,0.8,0.5,red,0.8,79
True,0.6,0.3,red,0.5,80
False,0.3,0.5,red,0.33,80
True,0.5,0.2,blue,0.8,81
False,0.8,0.6,blue,0.86,81
True,0.6,0.1,red,0.15,82
False,0.2,0.4,red,0.17,82
True,0.5,0.7,red,0.7,83
False,0.7,0.4,blue,0.78,83
True,0.5,0.7,blue,0.3,84
False,0.1,0.6,red,0.14,84
True,0.5,0.2,red,0.2,85
False,0.7,0.5,red,0.7,85
True,0.4,0.1,red,0.07,86
False,0.9,0.4,red,0.86,86
True,0.4,0.7,blue,0.22,87
False,0.3,0.4,red,0.22,87
True,0.4,0.2,red,0.17,88
False,0.3,0.5,blue,0.33,88
True,0.5,0.8,red,0.8,89
False,0.1,0.6,red,0.14,89
True,0.6,0.7,blue,0.39,90
False,0.2,0.4,blue,0.29,90
True,0.5,0.2,blue,0.5,91
False,0.8,0.6,red,0.74,91
True,0.5,0.9,red,0.9,92
False,0.7,0.5,blue,0.82,92
True,0.5,0.9,blue,0.1,93
False,0.2,0.5,red,0.25,93
True,0.5,0.1,blue,0.82,94
False,0.8,0.5,red,0.4,94
True,0.5,0.9,blue,0.1,95
False,0.2,0.5,red,0.25,95
True,0.5,0.8,red,0.8,96
False,0.7,0.5,red,0.7,96
True,0.5,0.8,red,0.8,97
False,0.9,0.5,blue,0.9,97
True,0.6,0.7,blue,0.43,98
False,0.8,0.5,red,0.8,98
True,0.5,0.9,red,0.82,99
False,0.1,0.4,red,0.07,99
