informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.9,0
False,0.9,0.5,blue,0.99,0
True,0.5,0.3,red,0.3,1
False,0.9,0.5,red,0.0,1
True,0.5,0.7,blue,0.95,2
False,0.1,0.5,blue,0.99,2
True,0.5,0.1,blue,0.11,3
False,0.8,0.6,blue,0.05,3
True,0.4,0.3,blue,0.75,4
False,0.8,0.5,blue,0.99,4
True,0.5,0.1,red,0.11,5
False,0.7,0.5,blue,0.05,5
True,0.5,0.8,red,0.08,6
False,0.8,0.6,blue,0.95,6
True,0.6,0.8,blue,0.25,7
False,0.1,0.5,blue,0.99,7
True,0.5,0.1,red,0.1,8
False,0.3,0.5,blue,0.0,8
True,0.5,0.1,blue,0.11,9
False,0.3,0.5,red,0.99,9
True,0.5,0.3,red,0.3,10
False,0.2,0.5,blue,0.5,10
True,0.5,0.7,blue,0.07,11
False,0.7,0.5,red,0.05,11
True,0.5,0.1,red,0.11,12
False,0.1,0.4,red,0.04,12
True,0.4,0.1,red,0.11,13
False,0.7,0.5,blue,0.05,13
True,0.4,0.7,red,0.99,14
False,0.1,0.4,red,0.4,14
True,0.4,0.1,red,0.1,15
False,0.9,0.6,blue,0.04,15
True,0.5,0.7,blue,0.23,16
False,0.8,0.4,blue,0.05,16
True,0.4,0.3,blue,0.7,17
False,0.7,0.4,red,0.04,17
True,0.5,0.9,red,0.9,18
False,0.2,0.6,blue,0.03,18
True,0.6,0.7,blue,0.7,19
False,0.3,0.5,blue,0.99,19
True,0.6,0.9,red,0.9,20
False,0.3,0.4,red,0.4,20
True,0.5,0.7,red,0.7,21
False,0.1,0.5,red,0.99,21
True,0.4,0.1,blue,0.11,22
False,0.7,0.5,blue,0.71,22
True,0.4,0.9,red,0.99,23
False,0.9,0.5,red,0.25,23
True,0.5,0.7,red,0.95,24
False,0.7,0.6,red,0.85,24
True,0.5,0.2,blue,0.2,25
False,0.2,0.5,blue,0.05,25
True,0.4,0.1,blue,0.11,26
False,0.9,0.6,red,0.06,26
True,0.5,0.9,blue,0.11,27
False,0.8,0.4,blue,0.75,27
True,0.5,0.8,red,0.8,28
False,0.1,0.5,red,0.0,28
True,0.6,0.9,blue,0.11,29
False,0.8,0.5,red,0.99,29
True,0.5,0.9,red,0.9,30
False,0.8,0.4,blue,0.67,30
True,0.4,0.9,blue,0.11,31
False,0.3,0.5,red,0.99,31
True,0.5,0.1,red,0.1,32
False,0.2,0.4,blue,0.99,32
True,0.4,0.3,blue,0.7,33
False,0.8,0.4,blue,0.66,33
True,0.5,0.8,red,0.08,34
False,0.7,0.5,blue,0.0,34
True,0.5,0.2,blue,0.25,35
False,0.8,0.5,red,0.62,35
True,0.4,0.8,blue,0.05,36
False,0.7,0.6,red,0.86,36
True,0.6,0.7,red,0.99,37
False,0.3,0.5,red,0.0,37
True,0.4,0.2,red,0.25,38
False,0.7,0.5,red,0.99,38
True,0.4,0.3,red,0.3,39
False,0.2,0.6,blue,0.83,39
True,0.5,0.7,red,0.95,40
False,0.7,0.6,blue,0.99,40
True,0.6,0.7,blue,0.98,41
False,0.1,0.4,blue,0.04,41
True,0.6,0.7,blue,0.17,42
False,0.2,0.4,blue,0.05,42
True,0.5,0.2,red,0.2,43
False,0.2,0.6,red,0.06,43
True,0.5,0.3,blue,0.03,44
False,0.3,0.6,blue,0.67,44
True,0.6,0.3,blue,0.7,45
False,0.3,0.4,blue,0.06,45
True,0.5,0.9,blue,0.1,46
False,0.3,0.6,red,0.6,46
