informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.25,0
False,0.9,0.5,blue,0.99,0
True,0.5,0.3,red,0.43,1
False,0.9,0.5,red,0.96,1
True,0.5,0.7,blue,0.7,2
False,0.1,0.5,blue,0.5,2
True,0.5,0.1,blue,0.1,3
False,0.8,0.6,blue,0.36,3
True,0.4,0.3,blue,0.64,4
False,0.8,0.5,blue,0.8,4
True,0.5,0.1,red,0.1,5
False,0.7,0.5,blue,0.7,5
True,0.5,0.8,red,0.8,6
False,0.8,0.6,blue,0.36,6
True,0.6,0.8,blue,0.21,7
False,0.1,0.5,blue,0.1,7
True,0.5,0.1,red,0.1,8
False,0.3,0.5,blue,0.38,8
True,0.5,0.1,blue,0.44,9
False,0.3,0.5,red,0.3,9
True,0.5,0.3,red,0.3,10
False,0.2,0.5,blue,0.25,10
True,0.5,0.7,blue,0.21,11
False,0.7,0.5,red,0.7,11
True,0.5,0.1,red,0.1,12
False,0.1,0.4,red,0.07,12
True,0.4,0.1,red,0.06,13
False,0.7,0.5,blue,0.7,13
True,0.4,0.7,red,0.61,14
False,0.1,0.4,red,0.07,14
True,0.4,0.1,red,0.4,15
False,0.9,0.6,blue,0.85,15
True,0.5,0.7,blue,0.3,16
False,0.8,0.4,blue,0.86,16
True,0.4,0.3,blue,0.4,17
False,0.7,0.4,red,0.61,17
True,0.5,0.9,red,0.9,18
False,0.2,0.6,blue,0.17,18
True,0.6,0.7,blue,0.39,19
False,0.3,0.5,blue,0.43,19
True,0.6,0.9,red,0.93,20
False,0.3,0.4,red,0.22,20
True,0.5,0.7,red,0.99,21
False,0.1,0.5,red,0.2,21
True,0.4,0.1,blue,0.86,22
False,0.7,0.5,blue,0.7,22
True,0.4,0.9,red,0.86,23
False,0.9,0.5,red,0.9,23
True,0.5,0.7,red,0.7,24
False,0.7,0.6,red,0.78,24
True,0.5,0.2,blue,0.8,25
False,0.2,0.5,blue,0.5,25
True,0.4,0.1,blue,0.86,26
False,0.9,0.6,red,0.93,26
True,0.5,0.9,blue,0.11,27
