informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.9,0
False,0.9,0.5,blue,0.55,0
True,0.5,0.3,red,0.3,1
False,0.9,0.5,red,0.99,1
True,0.5,0.7,blue,0.93,2
False,0.1,0.5,blue,0.05,2
True,0.5,0.1,blue,0.11,3
False,0.8,0.6,blue,0.6,3
True,0.4,0.3,blue,0.43,4
False,0.8,0.5,blue,0.05,4
True,0.5,0.1,red,0.11,5
False,0.7,0.5,blue,0.99,5
True,0.5,0.8,red,0.8,6
False,0.8,0.6,blue,0.6,6
True,0.6,0.8,blue,0.4,7
False,0.1,0.5,blue,0.5,7
True,0.5,0.1,red,0.5,8
False,0.3,0.5,blue,0.99,8
True,0.5,0.1,blue,0.99,9
False,0.3,0.5,red,0.99,9
True,0.5,0.3,red,0.43,10
False,0.2,0.5,blue,0.1,10
True,0.5,0.7,blue,0.7,11
False,0.7,0.5,red,0.99,11
True,0.5,0.1,red,0.01,12
False,0.1,0.4,red,0.67,12
True,0.4,0.1,red,0.11,13
False,0.7,0.5,blue,0.05,13
True,0.4,0.7,red,0.49,14
False,0.1,0.4,red,0.67,14
True,0.4,0.1,red,0.11,15
False,0.9,0.6,blue,0.6,15
True,0.5,0.7,blue,0.7,16
False,0.8,0.4,blue,0.67,16
True,0.4,0.3,blue,0.36,17
False,0.7,0.4,red,0.33,17
True,0.5,0.9,red,0.9,18
False,0.2,0.6,blue,0.6,18
True,0.6,0.7,blue,0.7,19
False,0.3,0.5,blue,0.99,19
True,0.6,0.9,red,0.9,20
False,0.3,0.4,red,0.67,20
True,0.5,0.7,red,0.7,21
False,0.1,0.5,red,0.0,21
True,0.4,0.1,blue,0.11,22
False,0.7,0.5,blue,0.99,22
True,0.4,0.9,red,0.9,23
False,0.9,0.5,red,0.99,23
True,0.5,0.7,red,0.7,24
False,0.7,0.6,red,0.6,24
True,0.5,0.2,blue,0.05,25
False,0.2,0.5,blue,0.99,25
True,0.4,0.1,blue,0.11,26
False,0.9,0.6,red,0.9,26
True,0.5,0.9,blue,0.9,27
False,0.8,0.4,blue,0.67,27
True,0.5,0.8,red,0.8,28
False,0.1,0.5,red,0.05,28
True,0.6,0.9,blue,0.1,29
False,0.8,0.5,red,0.99,29
True,0.5,0.9,red,0.9,30
False,0.8,0.4,blue,0.27,30
True,0.4,0.9,blue,0.9,31
False,0.3,0.5,red,0.99,31
True,0.5,0.1,red,0.11,32
False,0.2,0.4,blue,0.67,32
True,0.4,0.3,blue,0.43,33
False,0.8,0.4,blue,0.67,33
True,0.5,0.8,red,0.4,34
False,0.7,0.5,blue,0.8,34
True,0.5,0.2,blue,0.25,35
False,0.8,0.5,red,0.5,35
True,0.4,0.8,blue,0.93,36
False,0.7,0.6,red,0.99,36
True,0.6,0.7,red,0.7,37
False,0.3,0.5,red,0.05,37
True,0.4,0.2,red,0.25,38
False,0.7,0.5,red,0.99,38
True,0.4,0.3,red,0.3,39
False,0.2,0.6,blue,0.99,39
True,0.5,0.7,red,0.99,40
False,0.7,0.6,blue,0.95,40
True,0.6,0.7,blue,0.99,41
False,0.1,0.4,blue,0.67,41
True,0.6,0.7,blue,0.23,42
False,0.2,0.4,blue,0.67,42
True,0.5,0.2,red,0.8,43
False,0.2,0.6,red,0.6,43
True,0.5,0.3,blue,0.7,44
False,0.3,0.6,blue,0.06,44
True,0.6,0.3,blue,0.36,45
False,0.3,0.4,blue,0.67,45
True,0.5,0.9,blue,0.99,46
False,0.3,0.6,red,0.6,46
True,0.6,0.9,blue,0.9,47
False,0.9,0.5,blue,0.99,47
True,0.6,0.1,blue,0.99,48
False,0.1,0.5,blue,0.05,48
True,0.5,0.8,red,0.8,49
False,0.8,0.6,red,0.6,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.6,50
True,0.5,0.2,blue,0.25,51
False,0.9,0.6,red,0.6,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.99,52
True,0.5,0.7,blue,0.7,53
False,0.9,0.6,blue,0.6,53
True,0.5,0.3,blue,0.43,54
False,0.2,0.6,red,0.6,54
True,0.5,0.2,red,0.25,55
False,0.3,0.6,blue,0.6,55
True,0.5,0.8,red,0.08,56
False,0.8,0.6,blue,0.75,56
True,0.5,0.1,red,0.05,57
False,0.9,0.6,blue,0.6,57
True,0.5,0.1,red,0.5,58
False,0.3,0.5,red,0.99,58
True,0.5,0.8,blue,0.32,59
False,0.1,0.5,blue,0.99,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.99,60
True,0.5,0.1,red,0.05,61
False,0.3,0.6,red,0.36,61
True,0.5,0.3,blue,0.43,62
False,0.8,0.5,red,0.99,62
True,0.6,0.2,red,0.25,63
False,0.9,0.5,red,0.99,63
True,0.5,0.3,red,0.3,64
False,0.1,0.5,blue,0.05,64
True,0.6,0.8,red,0.64,65
False,0.8,0.4,blue,0.67,65
True,0.5,0.3,red,0.43,66
False,0.2,0.6,red,0.6,66
True,0.5,0.8,red,0.04,67
False,0.9,0.4,blue,0.67,67
True,0.5,0.3,red,0.43,68
False,0.9,0.4,blue,0.67,68
True,0.4,0.7,blue,0.7,69
False,0.1,0.5,red,0.5,69
True,0.5,0.8,blue,0.8,70
