informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.99,0
False,0.9,0.5,blue,0.05,0
True,0.5,0.3,red,0.59,1
False,0.9,0.5,red,0.82,1
True,0.5,0.7,blue,0.3,2
False,0.1,0.5,blue,0.5,2
True,0.5,0.1,blue,0.93,3
False,0.8,0.6,blue,0.6,3
True,0.4,0.3,blue,0.99,4
False,0.8,0.5,blue,0.05,4
True,0.5,0.1,red,0.17,5
False,0.7,0.5,blue,0.5,5
True,0.5,0.8,red,0.73,6
False,0.8,0.6,blue,0.5,6
True,0.6,0.8,blue,0.99,7
False,0.1,0.5,blue,0.5,7
True,0.5,0.1,red,0.5,8
False,0.3,0.5,blue,0.60,8
True,0.5,0.1,blue,0.5,9
False,0.3,0.5,red,0.5,9
True,0.5,0.3,red,0.08,10
False,0.2,0.5,blue,0.05,10
True,0.5,0.7,blue,0.3,11
False,0.7,0.5,red,0.13,11
True,0.5,0.1,red,0.33,12
False,0.1,0.4,red,0.85,12
True,0.4,0.1,red,0.01,13
False,0.7,0.5,blue,0.5,13
True,0.4,0.7,red,0.76,14
False,0.1,0.4,red,0.94,14
True,0.4,0.1,red,0.5,15
False,0.9,0.6,blue,0.6,15
True,0.5,0.7,blue,0.99,16
False,0.8,0.4,blue,0.4,16
True,0.4,0.3,blue,0.3,17
False,0.7,0.4,red,0.41,17
True,0.5,0.9,red,0.01,18
False,0.2,0.6,blue,0.6,18
True,0.6,0.7,blue,0.7,19
False,0.3,0.5,blue,0.5,19
True,0.6,0.9,red,0.5,20
False,0.3,0.4,red,0.4,20
True,0.5,0.7,red,0.7,21
False,0.1,0.5,red,0.5,21
True,0.4,0.1,blue,0.11,22
False,0.7,0.5,blue,0.99,22
True,0.4,0.9,red,0.85,23
False,0.9,0.5,red,0.93,23
True,0.5,0.7,red,0.78,24
False,0.7,0.6,red,0.75,24
True,0.5,0.2,blue,0.8,25
False,0.2,0.5,blue,0.05,25
True,0.4,0.1,blue,0.99,26
False,0.9,0.6,red,0.38,26
True,0.5,0.9,blue,0.48,27
False,0.8,0.4,blue,0.08,27
True,0.5,0.8,red,0.62,28
False,0.1,0.5,red,0.51,28
True,0.6,0.9,blue,0.9,29
False,0.8,0.5,red,0.5,29
True,0.5,0.9,red,0.69,30
False,0.8,0.4,blue,0.4,30
True,0.4,0.9,blue,0.5,31
False,0.3,0.5,red,0.77,31
True,0.5,0.1,red,0.58,32
False,0.2,0.4,blue,0.04,32
True,0.4,0.3,blue,0.7,33
False,0.8,0.4,blue,0.4,33
True,0.5,0.8,red,0.8,34
False,0.7,0.5,blue,0.99,34
True,0.5,0.2,blue,0.8,35
False,0.8,0.5,red,0.5,35
True,0.4,0.8,blue,0.5,36
False,0.7,0.6,red,0.05,36
True,0.6,0.7,red,0.37,37
False,0.3,0.5,red,0.38,37
True,0.4,0.2,red,0.2,38
False,0.7,0.5,red,0.99,38
True,0.4,0.3,red,0.3,39
False,0.2,0.6,blue,0.99,39
True,0.5,0.7,red,0.81,40
False,0.7,0.6,blue,0.4,40
True,0.6,0.7,blue,0.99,41
False,0.1,0.4,blue,0.83,41
True,0.6,0.7,blue,0.38,42
False,0.2,0.4,blue,0.6,42
True,0.5,0.2,red,0.95,43
False,0.2,0.6,red,0.99,43
True,0.5,0.3,blue,0.3,44
False,0.3,0.6,blue,0.6,44
True,0.6,0.3,blue,0.99,45
False,0.3,0.4,blue,0.6,45
True,0.5,0.9,blue,0.05,46
False,0.3,0.6,red,0.36,46
True,0.6,0.9,blue,0.11,47
False,0.9,0.5,blue,0.5,47
True,0.6,0.1,blue,0.64,48
False,0.1,0.5,blue,0.5,48
True,0.5,0.8,red,0.8,49
False,0.8,0.6,red,0.6,49
