informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.07,0
False,0.9,0.5,blue,0.95,0
True,0.5,0.3,red,0.15,1
False,0.9,0.5,red,0.95,1
True,0.5,0.7,blue,0.99,2
False,0.1,0.5,blue,0.03,2
True,0.5,0.1,blue,0.9,3
False,0.8,0.6,blue,0.49,3
True,0.4,0.3,blue,0.33,4
False,0.8,0.5,blue,0.4,4
True,0.5,0.1,red,0.1,5
False,0.7,0.5,blue,0.64,5
True,0.5,0.8,red,0.8,6
False,0.8,0.6,blue,0.86,6
True,0.6,0.8,blue,0.27,7
False,0.1,0.5,blue,0.01,7
True,0.5,0.1,red,0.22,8
False,0.3,0.5,blue,0.43,8
True,0.5,0.1,blue,0.99,9
False,0.3,0.5,red,0.35,9
True,0.5,0.3,red,0.59,10
False,0.2,0.5,blue,0.99,10
True,0.5,0.7,blue,0.3,11
False,0.7,0.5,red,0.71,11
True,0.5,0.1,red,0.5,12
False,0.1,0.4,red,0.69,12
True,0.4,0.1,red,0.07,13
False,0.7,0.5,blue,0.78,13
True,0.4,0.7,red,0.61,14
False,0.1,0.4,red,0.38,14
True,0.4,0.1,red,0.36,15
False,0.9,0.6,blue,0.86,15
True,0.5,0.7,blue,0.3,16
False,0.8,0.4,blue,0.99,16
True,0.4,0.3,blue,0.5,17
False,0.7,0.4,red,0.61,17
True,0.5,0.9,red,0.99,18
False,0.2,0.6,blue,0.14,18
True,0.6,0.7,blue,0.39,19
False,0.3,0.5,blue,0.35,19
True,0.6,0.9,red,0.54,20
False,0.3,0.4,red,0.22,20
True,0.5,0.7,red,0.7,21
False,0.1,0.5,red,0.1,21
True,0.4,0.1,blue,0.4,22
False,0.7,0.5,blue,0.71,22
True,0.4,0.9,red,0.39,23
False,0.9,0.5,red,0.99,23
True,0.5,0.7,red,0.7,24
False,0.7,0.6,red,0.67,24
True,0.5,0.2,blue,0.8,25
False,0.2,0.5,blue,0.2,25
True,0.4,0.1,blue,0.9,26
False,0.9,0.6,red,0.86,26
True,0.5,0.9,blue,0.99,27
False,0.8,0.4,blue,0.73,27
True,0.5,0.8,red,0.8,28
False,0.1,0.5,red,0.2,28
True,0.6,0.9,blue,0.55,29
False,0.8,0.5,red,0.8,29
True,0.5,0.9,red,0.99,30
False,0.8,0.4,blue,0.49,30
True,0.4,0.9,blue,0.07,31
False,0.3,0.5,red,0.37,31
True,0.5,0.1,red,0.1,32
False,0.2,0.4,blue,0.5,32
True,0.4,0.3,blue,0.66,33
False,0.8,0.4,blue,0.99,33
True,0.5,0.8,red,0.8,34
False,0.7,0.5,blue,0.64,34
True,0.5,0.2,blue,0.06,35
False,0.8,0.5,red,0.8,35
True,0.4,0.8,blue,0.73,36
False,0.7,0.6,red,0.67,36
True,0.6,0.7,red,0.42,37
False,0.3,0.5,red,0.15,37
True,0.4,0.2,red,0.17,38
False,0.7,0.5,red,0.82,38
True,0.4,0.3,red,0.22,39
False,0.2,0.6,blue,0.14,39
True,0.5,0.7,red,0.99,40
False,0.7,0.6,blue,0.28,40
True,0.6,0.7,blue,0.42,41
False,0.1,0.4,blue,0.14,41
True,0.6,0.7,blue,0.49,42
False,0.2,0.4,blue,0.25,42
True,0.5,0.2,red,0.4,43
False,0.2,0.6,red,0.25,43
True,0.5,0.3,blue,0.15,44
False,0.3,0.6,blue,0.29,44
True,0.6,0.3,blue,0.6,45
False,0.3,0.4,blue,0.21,45
True,0.5,0.9,blue,0.1,46
False,0.3,0.6,red,0.6,46
True,0.6,0.9,blue,0.06,47
False,0.9,0.5,blue,0.95,47
True,0.6,0.1,blue,0.93,48
False,0.1,0.5,blue,0.1,48
True,0.5,0.8,red,0.8,49
False,0.8,0.6,red,0.86,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.78,50
True,0.5,0.2,blue,0.8,51
False,0.9,0.6,red,0.93,51
True,0.5,0.7,red,0.85,52
False,0.7,0.5,red,0.82,52
True,0.5,0.7,blue,0.3,53
False,0.9,0.6,blue,0.36,53
True,0.5,0.3,blue,0.5,54
False,0.2,0.6,red,0.14,54
True,0.5,0.2,red,0.2,55
False,0.3,0.6,blue,0.29,55
True,0.5,0.8,red,0.8,56
False,0.8,0.6,blue,0.86,56
True,0.5,0.1,red,0.99,57
False,0.9,0.6,blue,0.89,57
True,0.5,0.1,red,0.5,58
False,0.3,0.5,red,0.33,58
True,0.5,0.8,blue,0.29,59
False,0.1,0.5,blue,0.1,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.05,60
True,0.5,0.1,red,0.5,61
False,0.3,0.6,red,0.35,61
True,0.5,0.3,blue,0.5,62
False,0.8,0.5,red,0.8,62
True,0.6,0.2,red,0.12,63
False,0.9,0.5,red,0.99,63
True,0.5,0.3,red,0.3,64
False,0.1,0.5,blue,0.05,64
True,0.6,0.8,red,0.86,65
False,0.8,0.4,blue,0.86,65
True,0.5,0.3,red,0.3,66
False,0.2,0.6,red,0.5,66
True,0.5,0.8,red,0.8,67
False,0.9,0.4,blue,0.64,67
True,0.5,0.3,red,0.3,68
False,0.9,0.4,blue,0.86,68
True,0.4,0.7,blue,0.22,69
False,0.1,0.5,red,0.1,69
True,0.5,0.8,blue,0.2,70
False,0.8,0.6,blue,0.86,70
True,0.5,0.3,blue,0.7,71
False,0.7,0.6,red,0.67,71
True,0.6,0.2,red,0.38,72
False,0.9,0.5,blue,0.9,72
True,0.4,0.9,blue,0.07,73
False,0.1,0.4,red,0.01,73
True,0.5,0.3,blue,0.5,74
False,0.9,0.5,red,0.9,74
True,0.5,0.3,red,0.5,75
False,0.1,0.4,blue,0.33,75
True,0.4,0.1,red,0.07,76
False,0.2,0.5,red,0.25,76
True,0.4,0.1,red,0.07,77
False,0.9,0.6,blue,0.86,77
True,0.4,0.1,blue,0.4,78
False,0.3,0.5,blue,0.35,78
True,0.5,0.8,blue,0.89,79
False,0.8,0.5,red,0.67,79
True,0.6,0.3,red,0.5,80
False,0.3,0.5,red,0.33,80
True,0.5,0.2,blue,0.8,81
False,0.8,0.6,blue,0.49,81
True,0.6,0.1,red,0.14,82
False,0.2,0.4,red,0.06,82
True,0.5,0.7,red,0.64,83
False,0.7,0.4,blue,0.7,83
True,0.5,0.7,blue,0.3,84
False,0.1,0.6,red,0.01,84
True,0.5,0.2,red,0.5,85
False,0.7,0.5,red,0.82,85
True,0.4,0.1,red,0.5,86
False,0.9,0.4,red,0.86,86
True,0.4,0.7,blue,0.6,87
False,0.3,0.4,red,0.29,87
True,0.4,0.2,red,0.14,88
