informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.4,0
False,0.9,0.5,blue,0.99,0
True,0.5,0.3,red,0.99,1
False,0.9,0.5,red,0.99,1
True,0.5,0.7,blue,0.99,2
False,0.1,0.5,blue,0.99,2
True,0.5,0.1,blue,0.99,3
False,0.8,0.6,blue,0.06,3
True,0.4,0.3,blue,0.99,4
False,0.8,0.5,blue,0.99,4
True,0.5,0.1,red,0.99,5
False,0.7,0.5,blue,0.99,5
True,0.5,0.8,red,0.4,6
False,0.8,0.6,blue,0.75,6
True,0.6,0.8,blue,0.5,7
False,0.1,0.5,blue,0.99,7
True,0.5,0.1,red,0.99,8
False,0.3,0.5,blue,0.99,8
True,0.5,0.1,blue,0.99,9
False,0.3,0.5,red,0.99,9
True,0.5,0.3,red,0.06,10
False,0.2,0.5,blue,0.99,10
True,0.5,0.7,blue,0.3,11
False,0.7,0.5,red,0.99,11
True,0.5,0.1,red,0.99,12
False,0.1,0.4,red,0.04,12
True,0.4,0.1,red,0.99,13
False,0.7,0.5,blue,0.99,13
True,0.4,0.7,red,0.85,14
False,0.1,0.4,red,0.06,14
True,0.4,0.1,red,0.99,15
False,0.9,0.6,blue,0.24,15
True,0.5,0.7,blue,0.43,16
False,0.8,0.4,blue,0.99,16
True,0.4,0.3,blue,0.99,17
False,0.7,0.4,red,0.99,17
True,0.5,0.9,red,0.5,18
False,0.2,0.6,blue,0.67,18
True,0.6,0.7,blue,0.7,19
False,0.3,0.5,blue,0.05,19
True,0.6,0.9,red,0.99,20
False,0.3,0.4,red,0.99,20
True,0.5,0.7,red,0.99,21
False,0.1,0.5,red,0.99,21
True,0.4,0.1,blue,0.99,22
False,0.7,0.5,blue,0.5,22
True,0.4,0.9,red,0.99,23
False,0.9,0.5,red,0.99,23
True,0.5,0.7,red,0.03,24
False,0.7,0.6,red,0.6,24
True,0.5,0.2,blue,0.5,25
False,0.2,0.5,blue,0.99,25
True,0.4,0.1,blue,0.99,26
False,0.9,0.6,red,0.99,26
True,0.5,0.9,blue,0.05,27
False,0.8,0.4,blue,0.99,27
True,0.5,0.8,red,0.99,28
False,0.1,0.5,red,0.25,28
True,0.6,0.9,blue,0.99,29
False,0.8,0.5,red,0.99,29
True,0.5,0.9,red,0.99,30
False,0.8,0.4,blue,0.05,30
True,0.4,0.9,blue,0.99,31
False,0.3,0.5,red,0.43,31
True,0.5,0.1,red,0.99,32
False,0.2,0.4,blue,0.99,32
True,0.4,0.3,blue,0.99,33
False,0.8,0.4,blue,0.05,33
True,0.5,0.8,red,0.99,34
False,0.7,0.5,blue,0.99,34
True,0.5,0.2,blue,0.8,35
False,0.8,0.5,red,0.99,35
True,0.4,0.8,blue,0.0625,36
False,0.7,0.6,red,0.89,36
True,0.6,0.7,red,0.8,37
False,0.3,0.5,red,0.25,37
True,0.4,0.2,red,0.5,38
False,0.7,0.5,red,0.71,38
True,0.4,0.3,red,0.12,39
False,0.2,0.6,blue,0.99,39
