informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.15,0
False,0.9,0.5,blue,0.55,0
True,0.5,0.3,red,0.3,1
False,0.9,0.5,red,0.25,1
True,0.5,0.7,blue,0.43,2
False,0.1,0.5,blue,0.5,2
True,0.5,0.1,blue,0.1,3
False,0.8,0.6,blue,0.67,3
True,0.4,0.3,blue,0.25,4
False,0.8,0.5,blue,0.25,4
True,0.5,0.1,red,0.01,5
False,0.7,0.5,blue,0.5,5
True,0.5,0.8,red,0.8,6
False,0.8,0.6,blue,0.4,6
True,0.6,0.8,blue,0.01,7
False,0.1,0.5,blue,0.25,7
True,0.5,0.1,red,0.99,8
False,0.3,0.5,blue,0.0,8
True,0.5,0.1,blue,0.9,9
False,0.3,0.5,red,0.15,9
True,0.5,0.3,red,0.35,10
False,0.2,0.5,blue,0.5,10
True,0.5,0.7,blue,0.21,11
False,0.7,0.5,red,0.0,11
True,0.5,0.1,red,0.99,12
False,0.1,0.4,red,0.4,12
True,0.4,0.1,red,0.1,13
False,0.7,0.5,blue,0.5,13
True,0.4,0.7,red,0.7,14
False,0.1,0.4,red,0.4,14
True,0.4,0.1,red,0.11,15
False,0.9,0.6,blue,0.27,15
True,0.5,0.7,blue,0.5,16
False,0.8,0.4,blue,0.95,16
True,0.4,0.3,blue,0.5,17
False,0.7,0.4,red,0.4,17
True,0.5,0.9,red,0.9,18
False,0.2,0.6,blue,0.4,18
True,0.6,0.7,blue,0.7,19
False,0.3,0.5,blue,0.63,19
True,0.6,0.9,red,0.9,20
False,0.3,0.4,red,0.4,20
True,0.5,0.7,red,0.7,21
False,0.1,0.5,red,0.5,21
True,0.4,0.1,blue,0.99,22
False,0.7,0.5,blue,0.5,22
True,0.4,0.9,red,0.99,23
False,0.9,0.5,red,0.25,23
True,0.5,0.7,red,0.7,24
False,0.7,0.6,red,0.6,24
True,0.5,0.2,blue,0.4,25
False,0.2,0.5,blue,0.5,25
True,0.4,0.1,blue,0.11,26
False,0.9,0.6,red,0.99,26
True,0.5,0.9,blue,0.06,27
False,0.8,0.4,blue,0.99,27
True,0.5,0.8,red,0.94,28
False,0.1,0.5,red,0.25,28
True,0.6,0.9,blue,0.05,29
False,0.8,0.5,red,0.62,29
True,0.5,0.9,red,0.5,30
False,0.8,0.4,blue,0.99,30
True,0.4,0.9,blue,0.94,31
False,0.3,0.5,red,0.62,31
True,0.5,0.1,red,0.2,32
False,0.2,0.4,blue,0.4,32
True,0.4,0.3,blue,0.29,33
False,0.8,0.4,blue,0.8,33
True,0.5,0.8,red,0.99,34
False,0.7,0.5,blue,0.7,34
True,0.5,0.2,blue,0.25,35
False,0.8,0.5,red,0.63,35
True,0.4,0.8,blue,0.25,36
False,0.7,0.6,red,0.26,36
True,0.6,0.7,red,0.7,37
False,0.3,0.5,red,0.5,37
True,0.4,0.2,red,0.2,38
False,0.7,0.5,red,0.99,38
True,0.4,0.3,red,0.43,39
False,0.2,0.6,blue,0.33,39
True,0.5,0.7,red,0.49,40
False,0.7,0.6,blue,0.6,40
True,0.6,0.7,blue,0.25,41
False,0.1,0.4,blue,0.99,41
True,0.6,0.7,blue,0.43,42
False,0.2,0.4,blue,0.4,42
True,0.5,0.2,red,0.2,43
False,0.2,0.6,red,0.6,43
True,0.5,0.3,blue,0.7,44
False,0.3,0.6,blue,0.0,44
True,0.6,0.3,blue,0.5,45
False,0.3,0.4,blue,0.6,45
True,0.5,0.9,blue,0.5,46
False,0.3,0.6,red,0.6,46
True,0.6,0.9,blue,0.9,47
False,0.9,0.5,blue,0.28,47
True,0.6,0.1,blue,0.01,48
False,0.1,0.5,blue,0.25,48
True,0.5,0.8,red,0.5,49
False,0.8,0.6,red,0.12,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.99,50
True,0.5,0.2,blue,0.2,51
False,0.9,0.6,red,0.6,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.95,52
True,0.5,0.7,blue,0.7,53
False,0.9,0.6,blue,0.33,53
True,0.5,0.3,blue,0.3,54
False,0.2,0.6,red,0.6,54
True,0.5,0.2,red,0.2,55
False,0.3,0.6,blue,0.95,55
True,0.5,0.8,red,0.5,56
False,0.8,0.6,blue,0.6,56
True,0.5,0.1,red,0.91,57
False,0.9,0.6,blue,0.6,57
True,0.5,0.1,red,0.64,58
False,0.3,0.5,red,0.99,58
True,0.5,0.8,blue,0.2,59
False,0.1,0.5,blue,0.5,59
True,0.5,0.7,red,0.35,60
False,0.1,0.5,red,0.5,60
True,0.5,0.1,red,0.09,61
False,0.3,0.6,red,0.18,61
True,0.5,0.3,blue,0.7,62
False,0.8,0.5,red,0.71,62
True,0.6,0.2,red,0.5,63
False,0.9,0.5,red,0.99,63
True,0.5,0.3,red,0.3,64
False,0.1,0.5,blue,0.5,64
True,0.6,0.8,red,0.5,65
