informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.1,0
False,0.9,0.5,blue,0.25,0
True,0.5,0.3,red,0.3,1
False,0.9,0.5,red,0.5,1
True,0.5,0.7,blue,0.36,2
False,0.1,0.5,blue,0.99,2
True,0.5,0.1,blue,0.9,3
False,0.8,0.6,blue,0.5,3
True,0.4,0.3,blue,0.53,4
False,0.8,0.5,blue,0.05,4
True,0.5,0.1,red,0.9,5
False,0.7,0.5,blue,0.57,5
True,0.5,0.8,red,0.8,6
False,0.8,0.6,blue,0.5,6
True,0.6,0.8,blue,0.43,7
False,0.1,0.5,blue,0.5,7
True,0.5,0.1,red,0.5,8
False,0.3,0.5,blue,0.5,8
True,0.5,0.1,blue,0.9,9
False,0.3,0.5,red,0.05,9
True,0.5,0.3,red,0.43,10
False,0.2,0.5,blue,0.2,10
True,0.5,0.7,blue,0.7,11
False,0.7,0.5,red,0.5,11
True,0.5,0.1,red,0.5,12
False,0.1,0.4,red,0.99,12
True,0.4,0.1,red,0.9,13
False,0.7,0.5,blue,0.42,13
True,0.4,0.7,red,0.7,14
False,0.1,0.4,red,0.4,14
True,0.4,0.1,red,0.1,15
False,0.9,0.6,blue,0.4,15
True,0.5,0.7,blue,0.7,16
False,0.8,0.4,blue,0.75,16
True,0.4,0.3,blue,0.25,17
False,0.7,0.4,red,0.28,17
True,0.5,0.9,red,0.9,18
False,0.2,0.6,blue,0.6,18
True,0.6,0.7,blue,0.43,19
False,0.3,0.5,blue,0.5,19
True,0.6,0.9,red,0.9,20
False,0.3,0.4,red,0.4,20
True,0.5,0.7,red,0.7,21
False,0.1,0.5,red,0.5,21
True,0.4,0.1,blue,0.99,22
False,0.7,0.5,blue,0.41,22
True,0.4,0.9,red,0.9,23
False,0.9,0.5,red,0.5,23
True,0.5,0.7,red,0.7,24
False,0.7,0.6,red,0.6,24
True,0.5,0.2,blue,0.25,25
False,0.2,0.5,blue,0.38,25
True,0.4,0.1,blue,0.9,26
False,0.9,0.6,red,0.6,26
True,0.5,0.9,blue,0.9,27
False,0.8,0.4,blue,0.5,27
True,0.5,0.8,red,0.2,28
False,0.1,0.5,red,0.05,28
True,0.6,0.9,blue,0.99,29
False,0.8,0.5,red,0.5,29
True,0.5,0.9,red,0.45,30
False,0.8,0.4,blue,0.5,30
True,0.4,0.9,blue,0.11,31
False,0.3,0.5,red,0.5,31
True,0.5,0.1,red,0.2,32
False,0.2,0.4,blue,0.6,32
True,0.4,0.3,blue,0.3,33
False,0.8,0.4,blue,0.5,33
True,0.5,0.8,red,0.8,34
False,0.7,0.5,blue,0.71,34
True,0.5,0.2,blue,0.8,35
False,0.8,0.5,red,0.63,35
True,0.4,0.8,blue,0.99,36
False,0.7,0.6,red,0.6,36
True,0.6,0.7,red,0.7,37
False,0.3,0.5,red,0.5,37
True,0.4,0.2,red,0.2,38
False,0.7,0.5,red,0.5,38
True,0.4,0.3,red,0.3,39
False,0.2,0.6,blue,0.4,39
True,0.5,0.7,red,0.7,40
False,0.7,0.6,blue,0.6,40
True,0.6,0.7,blue,0.71,41
False,0.1,0.4,blue,0.1,41
True,0.6,0.7,blue,0.3,42
False,0.2,0.4,blue,0.99,42
True,0.5,0.2,red,0.8,43
False,0.2,0.6,red,0.09,43
True,0.5,0.3,blue,0.99,44
False,0.3,0.6,blue,0.4,44
True,0.6,0.3,blue,0.25,45
False,0.3,0.4,blue,0.99,45
True,0.5,0.9,blue,0.9,46
False,0.3,0.6,red,0.4,46
True,0.6,0.9,blue,0.45,47
False,0.9,0.5,blue,0.05,47
True,0.6,0.1,blue,0.99,48
False,0.1,0.5,blue,0.5,48
True,0.5,0.8,red,0.04,49
False,0.8,0.6,red,0.6,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.6,50
True,0.5,0.2,blue,0.2,51
False,0.9,0.6,red,0.6,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.5,52
True,0.5,0.7,blue,0.03,53
False,0.9,0.6,blue,0.07,53
True,0.5,0.3,blue,0.7,54
False,0.2,0.6,red,0.6,54
True,0.5,0.2,red,0.2,55
False,0.3,0.6,blue,0.4,55
True,0.5,0.8,red,0.5,56
False,0.8,0.6,blue,0.67,56
True,0.5,0.1,red,0.1,57
False,0.9,0.6,blue,0.6,57
True,0.5,0.1,red,0.9,58
False,0.3,0.5,red,0.5,58
True,0.5,0.8,blue,0.5,59
False,0.1,0.5,blue,0.5,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.5,60
True,0.5,0.1,red,0.99,61
