informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.9,0
False,0.9,0.5,blue,0.9,0
True,0.5,0.3,red,0.0,1
False,0.9,0.5,red,0.9,1
True,0.5,0.7,blue,0.7,2
False,0.1,0.5,blue,0.11,2
True,0.5,0.1,blue,0.59,3
False,0.8,0.6,blue,0.82,3
True,0.4,0.3,blue,0.33,4
False,0.8,0.5,blue,0.8,4
True,0.5,0.1,red,0.1,5
False,0.7,0.5,blue,0.99,5
True,0.5,0.8,red,0.99,6
False,0.8,0.6,blue,0.82,6
True,0.6,0.8,blue,0.38,7
False,0.1,0.5,blue,0.11,7
True,0.5,0.1,red,0.03,8
False,0.3,0.5,blue,0.33,8
True,0.5,0.1,blue,0.9,9
False,0.3,0.5,red,0.3,9
True,0.5,0.3,red,0.3,10
False,0.2,0.5,blue,0.25,10
True,0.5,0.7,blue,0.86,11
False,0.7,0.5,red,0.49,11
True,0.5,0.1,red,0.1,12
False,0.1,0.4,red,0.07,12
True,0.4,0.1,red,0.11,13
False,0.7,0.5,blue,0.7,13
True,0.4,0.7,red,0.52,14
False,0.1,0.4,red,0.11,14
True,0.4,0.1,red,0.07,15
False,0.9,0.6,blue,0.86,15
True,0.5,0.7,blue,0.3,16
False,0.8,0.4,blue,0.8,16
True,0.4,0.3,blue,0.44,17
False,0.7,0.4,red,0.61,17
True,0.5,0.9,red,0.22,18
False,0.2,0.6,blue,0.25,18
True,0.6,0.7,blue,0.37,19
False,0.3,0.5,blue,0.6,19
True,0.6,0.9,red,0.55,20
False,0.3,0.4,red,0.14,20
True,0.5,0.7,red,0.7,21
False,0.1,0.5,red,0.11,21
True,0.4,0.1,blue,0.07,22
False,0.7,0.5,blue,0.7,22
True,0.4,0.9,red,0.86,23
False,0.9,0.5,red,0.9,23
True,0.5,0.7,red,0.2,24
False,0.7,0.6,red,0.78,24
True,0.5,0.2,blue,0.99,25
False,0.2,0.5,blue,0.2,25
True,0.4,0.1,blue,0.25,26
False,0.9,0.6,red,0.93,26
True,0.5,0.9,blue,0.9,27
False,0.8,0.4,blue,0.8,27
True,0.5,0.8,red,0.8,28
False,0.1,0.5,red,0.82,28
True,0.6,0.9,blue,0.1,29
False,0.8,0.5,red,0.8,29
True,0.5,0.9,red,0.99,30
False,0.8,0.4,blue,0.73,30
True,0.4,0.9,blue,0.36,31
False,0.3,0.5,red,0.3,31
True,0.5,0.1,red,0.2,32
False,0.2,0.4,blue,0.69,32
True,0.4,0.3,blue,0.61,33
False,0.8,0.4,blue,0.86,33
True,0.5,0.8,red,0.99,34
False,0.7,0.5,blue,0.7,34
True,0.5,0.2,blue,0.99,35
False,0.8,0.5,red,0.67,35
True,0.4,0.8,blue,0.1,36
False,0.7,0.6,red,0.78,36
True,0.6,0.7,red,0.78,37
False,0.3,0.5,red,0.3,37
True,0.4,0.2,red,0.14,38
False,0.7,0.5,red,0.7,38
True,0.4,0.3,red,0.22,39
False,0.2,0.6,blue,0.71,39
True,0.5,0.7,red,0.88,40
False,0.7,0.6,blue,0.28,40
True,0.6,0.7,blue,0.58,41
False,0.1,0.4,blue,0.5,41
True,0.6,0.7,blue,0.39,42
False,0.2,0.4,blue,0.51,42
True,0.5,0.2,red,0.2,43
False,0.2,0.6,red,0.38,43
True,0.5,0.3,blue,0.7,44
False,0.3,0.6,blue,0.11,44
True,0.6,0.3,blue,0.42,45
False,0.3,0.4,blue,0.75,45
True,0.5,0.9,blue,0.9,46
False,0.3,0.6,red,0.46,46
True,0.6,0.9,blue,0.17,47
False,0.9,0.5,blue,0.9,47
True,0.6,0.1,blue,0.86,48
False,0.1,0.5,blue,0.55,48
True,0.5,0.8,red,0.99,49
False,0.8,0.6,red,0.86,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.81,50
True,0.5,0.2,blue,0.59,51
False,0.9,0.6,red,0.97,51
True,0.5,0.7,red,0.7,52
False,0.7,0.5,red,0.7,52
True,0.5,0.7,blue,0.7,53
False,0.9,0.6,blue,0.0,53
True,0.5,0.3,blue,0.7,54
False,0.2,0.6,red,0.19,54
True,0.5,0.2,red,0.63,55
False,0.3,0.6,blue,0.29,55
True,0.5,0.8,red,0.99,56
False,0.8,0.6,blue,0.82,56
True,0.5,0.1,red,0.03,57
False,0.9,0.6,blue,0.9,57
True,0.5,0.1,red,0.12,58
False,0.3,0.5,red,0.33,58
True,0.5,0.8,blue,0.25,59
False,0.1,0.5,blue,0.1,59
True,0.5,0.7,red,0.7,60
False,0.1,0.5,red,0.1,60
True,0.5,0.1,red,0.1,61
False,0.3,0.6,red,0.39,61
True,0.5,0.3,blue,0.35,62
False,0.8,0.5,red,0.99,62
True,0.6,0.2,red,0.21,63
False,0.9,0.5,red,0.9,63
True,0.5,0.3,red,0.3,64
False,0.1,0.5,blue,0.1,64
True,0.6,0.8,red,0.86,65
False,0.8,0.4,blue,0.5,65
True,0.5,0.3,red,0.3,66
False,0.2,0.6,red,0.27,66
True,0.5,0.8,red,0.99,67
False,0.9,0.4,blue,0.9,67
True,0.5,0.3,red,0.38,68
False,0.9,0.4,blue,0.86,68
True,0.4,0.7,blue,0.43,69
