informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.2,0
False,0.9,0.5,blue,0.5,0
True,0.5,0.3,red,0.3,1
False,0.9,0.5,red,0.45,1
True,0.5,0.7,blue,0.71,2
False,0.1,0.5,blue,0.2,2
True,0.5,0.1,blue,0.9,3
False,0.8,0.6,blue,0.73,3
True,0.4,0.3,blue,0.09,4
False,0.8,0.5,blue,0.5,4
True,0.5,0.1,red,0.1,5
False,0.7,0.5,blue,0.7,5
True,0.5,0.8,red,0.8,6
False,0.8,0.6,blue,0.73,6
True,0.6,0.8,blue,0.16,7
False,0.1,0.5,blue,0.1,7
True,0.5,0.1,red,0.1,8
False,0.3,0.5,blue,0.36,8
True,0.5,0.1,blue,0.9,9
False,0.3,0.5,red,0.43,9
True,0.5,0.3,red,0.3,10
False,0.2,0.5,blue,0.4,10
True,0.5,0.7,blue,0.62,11
False,0.7,0.5,red,0.49,11
True,0.5,0.1,red,0.05,12
False,0.1,0.4,red,0.4,12
True,0.4,0.1,red,0.42,13
False,0.7,0.5,blue,0.71,13
True,0.4,0.7,red,0.3,14
False,0.1,0.4,red,0.07,14
True,0.4,0.1,red,0.01,15
False,0.9,0.6,blue,0.54,15
True,0.5,0.7,blue,0.18,16
False,0.8,0.4,blue,0.86,16
True,0.4,0.3,blue,0.23,17
False,0.7,0.4,red,0.3,17
True,0.5,0.9,red,0.9,18
False,0.2,0.6,blue,0.09,18
True,0.6,0.7,blue,0.63,19
False,0.3,0.5,blue,0.3,19
True,0.6,0.9,red,0.93,20
False,0.3,0.4,red,0.22,20
True,0.5,0.7,red,0.5,21
False,0.1,0.5,red,0.1,21
True,0.4,0.1,blue,0.85,22
False,0.7,0.5,blue,0.71,22
True,0.4,0.9,red,0.94,23
False,0.9,0.5,red,0.9,23
True,0.5,0.7,red,0.65,24
False,0.7,0.6,red,0.42,24
True,0.5,0.2,blue,0.5,25
False,0.2,0.5,blue,0.25,25
True,0.4,0.1,blue,0.61,26
False,0.9,0.6,red,0.93,26
True,0.5,0.9,blue,0.09,27
False,0.8,0.4,blue,0.86,27
True,0.5,0.8,red,0.8,28
False,0.1,0.5,red,0.09,28
True,0.6,0.9,blue,0.1,29
False,0.8,0.5,red,0.86,29
True,0.5,0.9,red,0.9,30
False,0.8,0.4,blue,0.8,30
True,0.4,0.9,blue,0.22,31
False,0.3,0.5,red,0.38,31
True,0.5,0.1,red,0.1,32
False,0.2,0.4,blue,0.31,32
True,0.4,0.3,blue,0.5,33
False,0.8,0.4,blue,0.8,33
True,0.5,0.8,red,0.5,34
False,0.7,0.5,blue,0.35,34
True,0.5,0.2,blue,0.13,35
False,0.8,0.5,red,0.8,35
True,0.4,0.8,blue,0.17,36
False,0.7,0.6,red,0.42,36
True,0.6,0.7,red,0.67,37
False,0.3,0.5,red,0.23,37
True,0.4,0.2,red,0.14,38
False,0.7,0.5,red,0.88,38
True,0.4,0.3,red,0.17,39
False,0.2,0.6,blue,0.14,39
True,0.5,0.7,red,0.88,40
False,0.7,0.6,blue,0.6,40
True,0.6,0.7,blue,0.63,41
