informative_lh,prior,lh,red_observation,left_pred,run
True,0.4,0.9,blue,0.4,0
False,0.9,0.5,blue,0.95,0
True,0.5,0.3,red,0.3,1
False,0.9,0.5,red,0.99,1
True,0.5,0.7,blue,0.7,2
False,0.1,0.5,blue,0.01,2
True,0.5,0.1,blue,0.99,3
False,0.8,0.6,blue,0.73,3
True,0.4,0.3,blue,0.5,4
False,0.8,0.5,blue,0.99,4
True,0.5,0.1,red,0.1,5
False,0.7,0.5,blue,0.7,5
True,0.5,0.8,red,0.8,6
False,0.8,0.6,blue,0.73,6
True,0.6,0.8,blue,0.27,7
False,0.1,0.5,blue,0.2,7
True,0.5,0.1,red,0.2,8
False,0.3,0.5,blue,0.43,8
True,0.5,0.1,blue,0.47,9
False,0.3,0.5,red,0.43,9
True,0.5,0.3,red,0.99,10
False,0.2,0.5,blue,0.5,10
True,0.5,0.7,blue,0.38,11
False,0.7,0.5,red,0.99,11
True,0.5,0.1,red,0.1,12
False,0.1,0.4,red,0.01,12
True,0.4,0.1,red,0.06,13
False,0.7,0.5,blue,0.99,13
True,0.4,0.7,red,0.61,14
False,0.1,0.4,red,0.11,14
True,0.4,0.1,red,0.15,15
False,0.9,0.6,blue,0.94,15
True,0.5,0.7,blue,0.3,16
False,0.8,0.4,blue,0.73,16
True,0.4,0.3,blue,0.33,17
False,0.7,0.4,red,0.57,17
True,0.5,0.9,red,0.99,18
False,0.2,0.6,blue,0.14,18
True,0.6,0.7,blue,0.39,19
False,0.3,0.5,blue,0.27,19
True,0.6,0.9,red,0.93,20
False,0.3,0.4,red,0.14,20
True,0.5,0.7,red,0.99,21
False,0.1,0.5,red,0.45,21
True,0.4,0.1,blue,0.37,22
False,0.7,0.5,blue,0.99,22
True,0.4,0.9,red,0.86,23
False,0.9,0.5,red,0.9,23
True,0.5,0.7,red,0.99,24
False,0.7,0.6,red,0.71,24
True,0.5,0.2,blue,0.5,25
False,0.2,0.5,blue,0.5,25
True,0.4,0.1,blue,0.33,26
False,0.9,0.6,red,0.93,26
True,0.5,0.9,blue,0.1,27
False,0.8,0.4,blue,0.86,27
True,0.5,0.8,red,0.99,28
False,0.1,0.5,red,0.22,28
True,0.6,0.9,blue,0.93,29
False,0.8,0.5,red,0.99,29
True,0.5,0.9,red,0.9,30
False,0.8,0.4,blue,0.73,30
True,0.4,0.9,blue,0.86,31
False,0.3,0.5,red,0.43,31
True,0.5,0.1,red,0.1,32
False,0.2,0.4,blue,0.13,32
True,0.4,0.3,blue,0.4,33
False,0.8,0.4,blue,0.73,33
True,0.5,0.8,red,0.99,34
False,0.7,0.5,blue,0.7,34
True,0.5,0.2,blue,0.5,35
False,0.8,0.5,red,0.89,35
True,0.4,0.8,blue,0.14,36
False,0.7,0.6,red,0.78,36
True,0.6,0.7,red,0.78,37
False,0.3,0.5,red,0.43,37
True,0.4,0.2,red,0.14,38
False,0.7,0.5,red,0.64,38
True,0.4,0.3,red,0.33,39
False,0.2,0.6,blue,0.25,39
True,0.5,0.7,red,0.7,40
False,0.7,0.6,blue,0.61,40
True,0.6,0.7,blue,0.39,41
False,0.1,0.4,blue,0.14,41
True,0.6,0.7,blue,0.39,42
False,0.2,0.4,blue,0.25,42
True,0.5,0.2,red,0.63,43
False,0.2,0.6,red,0.38,43
True,0.5,0.3,blue,0.17,44
False,0.3,0.6,blue,0.5,44
True,0.6,0.3,blue,0.6,45
False,0.3,0.4,blue,0.29,45
True,0.5,0.9,blue,0.89,46
False,0.3,0.6,red,0.46,46
True,0.6,0.9,blue,0.16,47
False,0.9,0.5,blue,0.99,47
True,0.6,0.1,blue,0.55,48
False,0.1,0.5,blue,0.99,48
True,0.5,0.8,red,0.99,49
False,0.8,0.6,red,0.99,49
True,0.5,0.7,red,0.7,50
False,0.7,0.6,red,0.78,50
True,0.5,0.2,blue,0.99,51
False,0.9,0.6,red,0.54,51
True,0.5,0.7,red,0.99,52
False,0.7,0.5,red,0.5,52
True,0.5,0.7,blue,0.3,53
False,0.9,0.6,blue,0.99,53
True,0.5,0.3,blue,0.17,54
False,0.2,0.6,red,0.19,54
True,0.5,0.2,red,0.2,55
False,0.3,0.6,blue,0.22,55
True,0.5,0.8,red,0.99,56
False,0.8,0.6,blue,0.44,56
True,0.5,0.1,red,0.25,57
False,0.9,0.6,blue,0.86,57
True,0.5,0.1,red,0.83,58
False,0.3,0.5,red,0.3,58
True,0.5,0.8,blue,0.5,59
False,0.1,0.5,blue,0.11,59
True,0.5,0.7,red,0.99,60
False,0.1,0.5,red,0.2,60
True,0.5,0.1,red,0.1,61
False,0.3,0.6,red,0.39,61
True,0.5,0.3,blue,0.99,62
False,0.8,0.5,red,0.66,62
True,0.6,0.2,red,0.38,63
False,0.9,0.5,red,0.9,63
True,0.5,0.3,red,0.3,64
False,0.1,0.5,blue,0.1,64
True,0.6,0.8,red,0.86,65
False,0.8,0.4,blue,0.36,65
True,0.5,0.3,red,0.5,66
False,0.2,0.6,red,0.27,66
True,0.5,0.8,red,0.84,67
False,0.9,0.4,blue,0.34,67
True,0.5,0.3,red,0.86,68
False,0.9,0.4,blue,0.15,68
True,0.4,0.7,blue,0.22,69
False,0.1,0.5,red,0.5,69
