trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,Y,Y,J,1,[0.51812927 0.56964121 0.5576259  0.5379244 ],[0.48884573 0.60660072 0.47471982 0.6963988 ],[0.7281862  0.4362429  0.68992496 0.48239147],[0.50974467 0.72066875 0.30605767 0.29369697],0
1,X,X,D,0,[0.5131693  0.57199601 0.52893562 0.52897155],[0.50573027 0.61543922 0.50047838 0.68382528],[0.74170554 0.39079096 0.68869186 0.48836731],[0.54480581 0.70771071 0.26631296 0.29789358],0
2,Y,Y,J,1,[0.58804299 0.59085973 0.54352171 0.54898422],[0.51914229 0.64593693 0.50282963 0.64431592],[0.71768783 0.41766803 0.71254634 0.48817228],[0.5423462  0.67979448 0.26427379 0.30439   ],0
3,Y,Y,J,1,[0.60696414 0.58794909 0.51433007 0.54475404],[0.48413589 0.65030393 0.46150954 0.67096409],[0.67099822 0.41999872 0.72249225 0.48089441],[0.52301639 0.64254615 0.24240723 0.28727996],0
4,Y,Y,J,1,[0.60736965 0.60021894 0.51874015 0.52845321],[0.48600422 0.67538746 0.51263762 0.65053256],[0.70428426 0.46094497 0.74050505 0.49218996],[0.53964007 0.62275987 0.25307301 0.25213258],0
5,Y,X,D,0,[0.6316693  0.62063677 0.53826003 0.51993166],[0.47973116 0.63098233 0.47182025 0.66887564],[0.69706277 0.43863553 0.76950856 0.47497745],[0.51187433 0.6180242  0.26358739 0.2378356 ],0
6,Y,Y,J,1,[0.64596189 0.61498492 0.55623611 0.53176629],[0.53958788 0.67386686 0.44380791 0.67400756],[0.72598608 0.44964122 0.70700616 0.52354655],[0.517306   0.57688436 0.26965963 0.23997913],0
7,Y,Y,J,0,[0.64426566 0.61138415 0.56688462 0.52312069],[0.50511695 0.7469981  0.45810171 0.67286067],[0.72163081 0.44659247 0.70308079 0.51125732],[0.52334945 0.57325556 0.28220945 0.26730822],0
8,Y,Y,J,1,[0.61954218 0.58826465 0.55492634 0.49383297],[0.55283904 0.73290947 0.48516352 0.6240629 ],[0.75881654 0.46540634 0.73247694 0.52964052],[0.51656795 0.55616637 0.24377351 0.26477386],0
9,Y,X,F,1,[0.60157034 0.59142099 0.56132481 0.51759665],[0.5556942  0.72748423 0.5212301  0.61531644],[0.74544972 0.49425474 0.73707865 0.51105051],[0.54396726 0.54992291 0.23318128 0.30251739],0
10,Y,Y,J,1,[0.59729236 0.59163257 0.58144927 0.52556619],[0.58072315 0.70303294 0.538179   0.61357984],[0.71813871 0.52577125 0.69281283 0.53674749],[0.55354856 0.55527868 0.26441434 0.25614846],0
11,Y,Y,J,0,[0.61385228 0.61385498 0.59505862 0.50740317],[0.58678449 0.71637619 0.56757132 0.63832839],[0.68500987 0.57402465 0.72789508 0.54492022],[0.54417144 0.57344872 0.27387965 0.23135532],0
12,X,X,F,0,[0.65006539 0.64619205 0.60478665 0.53213117],[0.59212072 0.69967636 0.54988013 0.62097716],[0.6941873  0.55755507 0.73160546 0.54888789],[0.53854205 0.56811485 0.26735507 0.25342706],0
13,Y,Y,J,1,[0.71714567 0.66221178 0.5506277  0.56215714],[0.53483393 0.67906507 0.56004549 0.63634508],[0.67421992 0.54221622 0.72852723 0.58049295],[0.5093849  0.6014364  0.23003444 0.24747132],0
14,Y,Y,J,0,[0.69466938 0.65155095 0.53981272 0.57787753],[0.5736844  0.69752956 0.54379755 0.64051477],[0.62207629 0.5403427  0.71561973 0.57667008],[0.53448871 0.59294146 0.24528473 0.2696083 ],0
15,Y,Y,J,1,[0.71452929 0.67812553 0.57120029 0.49657886],[0.60622302 0.73182626 0.55749255 0.61427529],[0.61229582 0.53858257 0.70266864 0.59728224],[0.58559249 0.54235853 0.2497983  0.22906438],0
16,Y,X,F,1,[0.65324647 0.66439537 0.53449431 0.47365283],[0.64210378 0.74724859 0.5601475  0.61621581],[0.6031386  0.48415621 0.65105254 0.58806464],[0.56654087 0.50578888 0.25892112 0.22576214],0
17,Y,Y,J,1,[0.65899379 0.61927126 0.5144462  0.46934444],[0.65808312 0.74106858 0.56598199 0.63798617],[0.56729446 0.49589451 0.63067293 0.61095261],[0.55642589 0.53149046 0.22095156 0.237905  ],0
18,Y,X,F,0,[0.70110079 0.65531645 0.45161834 0.47956003],[0.68600795 0.79689096 0.54220113 0.65854501],[0.58484187 0.5074048  0.68988185 0.62340869],[0.51541003 0.57631933 0.22464285 0.26519242],0
19,Y,Y,J,1,[0.72846309 0.64661629 0.46136431 0.5181987 ],[0.70489888 0.78414148 0.55171815 0.69115385],[0.60021631 0.50419474 0.69768934 0.5850633 ],[0.56883171 0.54525263 0.24625145 0.29534686],0
0,X,X,D,0,[0.5131693  0.57199601 0.52893562 0.52897155],[0.48884573 0.60660072 0.47471982 0.6963988 ],[0.7281862  0.4362429  0.68992496 0.48239147],[0.50974467 0.72066875 0.30605767 0.29369697],1
1,Y,Y,J,1,[0.58804299 0.59085973 0.54352171 0.54898422],[0.50573027 0.61543922 0.50047838 0.68382528],[0.74170554 0.39079096 0.68869186 0.48836731],[0.54480581 0.70771071 0.26631296 0.29789358],1
2,Y,Y,J,1,[0.60696414 0.58794909 0.51433007 0.54475404],[0.51914229 0.64593693 0.50282963 0.64431592],[0.71768783 0.41766803 0.71254634 0.48817228],[0.5423462  0.67979448 0.26427379 0.30439   ],1
3,Y,Y,J,0,[0.60736965 0.60021894 0.51874015 0.52845321],[0.48413589 0.65030393 0.46150954 0.67096409],[0.67099822 0.41999872 0.72249225 0.48089441],[0.52301639 0.64254615 0.24240723 0.28727996],1
4,Y,Y,J,1,[0.6316693  0.62063677 0.53826003 0.51993166],[0.48600422 0.67538746 0.51263762 0.65053256],[0.70428426 0.46094497 0.74050505 0.49218996],[0.53964007 0.62275987 0.25307301 0.25213258],1
5,Y,Y,J,1,[0.64596189 0.61498492 0.55623611 0.53176629],[0.47973116 0.63098233 0.47182025 0.66887564],[0.69706277 0.43863553 0.76950856 0.47497745],[0.51187433 0.6180242  0.26358739 0.2378356 ],1
6,Y,Y,J,0,[0.64426566 0.61138415 0.56688462 0.52312069],[0.53958788 0.67386686 0.44380791 0.67400756],[0.72598608 0.44964122 0.70700616 0.52354655],[0.517306   0.57688436 0.26965963 0.23997913],1
7,Y,Y,K,0,[0.61954218 0.58826465 0.55492634 0.49383297],[0.50511695 0.7469981  0.45810171 0.67286067],[0.72163081 0.44659247 0.70308079 0.51125732],[0.52334945 0.57325556 0.28220945 0.26730822],1
8,Y,Y,J,0,[0.60157034 0.59142099 0.56132481 0.51759665],[0.55283904 0.73290947 0.48516352 0.6240629 ],[0.75881654 0.46540634 0.73247694 0.52964052],[0.51656795 0.55616637 0.24377351 0.26477386],1
9,Y,X,D,1,[0.59729236 0.59163257 0.58144927 0.52556619],[0.5556942  0.72748423 0.5212301  0.61531644],[0.74544972 0.49425474 0.73707865 0.51105051],[0.54396726 0.54992291 0.23318128 0.30251739],1
10,Y,X,D,1,[0.61385228 0.61385498 0.59505862 0.50740317],[0.58072315 0.70303294 0.538179   0.61357984],[0.71813871 0.52577125 0.69281283 0.53674749],[0.55354856 0.55527868 0.26441434 0.25614846],1
11,Y,Y,J,1,[0.65006539 0.64619205 0.60478665 0.53213117],[0.58678449 0.71637619 0.56757132 0.63832839],[0.68500987 0.57402465 0.72789508 0.54492022],[0.54417144 0.57344872 0.27387965 0.23135532],1
12,Y,X,D,0,[0.71714567 0.66221178 0.5506277  0.56215714],[0.59212072 0.69967636 0.54988013 0.62097716],[0.6941873  0.55755507 0.73160546 0.54888789],[0.53854205 0.56811485 0.26735507 0.25342706],1
13,Y,Y,J,1,[0.69466938 0.65155095 0.53981272 0.57787753],[0.53483393 0.67906507 0.56004549 0.63634508],[0.67421992 0.54221622 0.72852723 0.58049295],[0.5093849  0.6014364  0.23003444 0.24747132],1
14,X,X,D,1,[0.71452929 0.67812553 0.57120029 0.49657886],[0.5736844  0.69752956 0.54379755 0.64051477],[0.62207629 0.5403427  0.71561973 0.57667008],[0.53448871 0.59294146 0.24528473 0.2696083 ],1
