trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,0,[0.51581632 0.60589609 0.58079637 0.48456621],[0.44623306 0.58037837 0.47721463 0.65057958],[0.76983125 0.48471049 0.66910015 0.52900307],[0.561512   0.69710496 0.28228511 0.27110116],0
1,X,X,D,0,[0.48997155 0.61035982 0.54391324 0.45328382],[0.40544505 0.55368405 0.50062863 0.64204863],[0.76959971 0.45774347 0.64810857 0.5491157 ],[0.58053157 0.72126699 0.2789378  0.25670697],0
2,Y,Y,J,1,[0.48132474 0.59443646 0.51748456 0.48425646],[0.43731107 0.56872905 0.54314546 0.61784645],[0.72474545 0.50418181 0.68191471 0.5466576 ],[0.65540525 0.74013071 0.29352389 0.27671964],0
3,Y,Y,J,0,[0.42991273 0.5844668  0.51314635 0.45959345],[0.43027168 0.55399439 0.55426499 0.64340626],[0.70343577 0.49002102 0.67922362 0.52025084],[0.65259416 0.76257731 0.30090079 0.24925043],0
4,Y,X,F,0,[0.43970863 0.58176808 0.53089554 0.46177341],[0.42583696 0.54074381 0.57354187 0.64088732],[0.71354362 0.50262961 0.6506241  0.5022615 ],[0.66896025 0.72786948 0.31273422 0.27638531],0
5,Y,Y,J,1,[0.44623589 0.58241671 0.51179252 0.48566615],[0.44257156 0.47900656 0.59882922 0.65772105],[0.68799235 0.4728334  0.65223078 0.52230405],[0.64067177 0.72046369 0.2698828  0.28036616],0
6,Y,Y,J,0,[0.49926163 0.55620454 0.495666   0.46764489],[0.41641383 0.49354031 0.60885195 0.67172025],[0.63580708 0.50723308 0.66888442 0.5509234 ],[0.61930461 0.69370785 0.26588063 0.26016673],0
7,Y,Y,J,1,[0.50413945 0.54979127 0.5121265  0.44299885],[0.43282542 0.49518659 0.58701119 0.6452764 ],[0.66360065 0.4600865  0.6730017  0.55406809],[0.64607032 0.73718447 0.29854578 0.27140715],0
8,Y,X,D,0,[0.51489881 0.52599147 0.5421957  0.44499701],[0.4441984  0.52076404 0.5864266  0.62707368],[0.68337026 0.42160739 0.67832019 0.57465886],[0.6001797  0.74078879 0.34200848 0.27847313],0
9,Y,Y,J,1,[0.49927462 0.50744866 0.54560127 0.41851077],[0.39869527 0.47744458 0.55960646 0.66708217],[0.68723868 0.39966086 0.66445711 0.54276163],[0.58229775 0.73181556 0.32867584 0.28343073],0
10,Y,Y,J,0,[0.51732515 0.50411426 0.52465264 0.42961287],[0.40824442 0.46063611 0.55929023 0.65996107],[0.68154482 0.43295369 0.65215347 0.57673778],[0.6236298  0.7325279  0.32979528 0.26388049],0
11,Y,Y,J,1,[0.48920366 0.5120164  0.49132158 0.39708296],[0.41125011 0.45075059 0.58453633 0.66689393],[0.67416254 0.46051599 0.66320124 0.54727486],[0.60130577 0.72248642 0.38782426 0.28456025],0
12,Y,X,D,1,[0.46721873 0.52983935 0.51742832 0.41931396],[0.39777318 0.46640808 0.53315784 0.67396935],[0.67314589 0.51112114 0.6877348  0.58096042],[0.62053736 0.71681391 0.38972123 0.28025281],0
13,Y,Y,J,1,[0.52848734 0.57485518 0.53546999 0.4448952 ],[0.41646528 0.43932631 0.53185727 0.70441893],[0.61233515 0.52321707 0.68133833 0.57805935],[0.60593026 0.67181166 0.36362211 0.28845889],0
